word	sentid	corpuspos	markers	list_len	prompt_len	wlen	surp	hs	dHs
timber	22	18	1	3	1	6	13.353996276855469	8.770674705505371	-1.7737236022949219
,	22	19	1	3	1	1	0.9519711136817932	3.890141725540161	4.88053297996521
harbour	22	20	1	3	1	7	16.261943817138672	7.24286413192749	-3.352722406387329
.	22	21	1	3	1	1	8.203347206115723	2.7148799896240234	4.527984142303467
and	22	22	2	3	1	3	18.341947555541992	0.348000705242157	2.3668792843818665
the	22	23	2	3	1	3	3.858689546585083	7.771965026855469	-7.423964321613312
other	22	24	2	3	1	5	5.044116020202637	10.114320755004883	-2.342355728149414
:	22	25	2	3	1	1	6.588344573974609	8.519662857055664	1.5946578979492188
timber	22	26	3	3	1	6	15.24350357055664	6.8658881187438965	1.6537747383117676
,	22	27	3	3	1	1	2.822979211807251	7.125161647796631	-0.2592735290527344
harbour	22	28	3	3	1	7	15.747568130493164	9.318093299865723	-2.192931652069092
,	22	29	3	3	1	1	0.6421160697937012	2.9037914276123047	6.414301872253418
engine	22	30	3	3	1	6	11.19068431854248	6.595015525817871	-3.6912240982055664
.	22	31	3	3	1	1	6.759690761566162	2.937124490737915	3.657891035079956
before	23	0	0	5	1	6	10.15685749053955	6.5332417488098145	0.0
the	23	1	0	5	1	3	1.5021597146987915	5.209762096405029	1.3234796524047852
meeting	23	2	0	5	1	7	8.72624397277832	7.835397720336914	-2.6256356239318848
,	23	3	0	5	1	1	1.6279305219650269	5.311218738555908	2.524178981781006
<unk>	23	4	0	5	1	5	1.7294509410858154	4.781772613525391	0.5294461250305176
wrote	23	5	0	5	1	5	6.6102166175842285	7.430719375610352	-2.648946762084961
down	23	6	0	5	1	4	11.26168155670166	4.7779221534729	2.652797222137451
the	23	7	0	5	1	3	1.6760858297348022	5.014759063720703	-0.23683691024780273
following	23	8	0	5	1	9	9.148425102233887	10.01791000366211	-5.003150939941406
lists	23	9	0	5	1	5	11.491289138793945	7.569116115570068	2.448793888092041
of	23	10	0	5	1	2	1.9158339500427246	3.7759716510772705	3.793144464492798
words	23	11	0	5	1	5	10.175374031066895	5.662107944488525	-1.8861362934112549
.	23	12	0	5	1	1	2.7565982341766357	5.414645671844482	0.24746227264404297
one	23	13	0	5	1	3	25.7582950592041	0.2561880946159363	5.158457577228546
was	23	14	0	5	1	3	7.008138179779053	5.137068271636963	-4.880880177021027
:	23	15	0	5	1	1	8.91657543182373	8.265914916992188	-3.1288466453552246
patience	23	16	1	5	1	8	17.612384796142578	5.987376689910889	2.278538227081299
,	23	17	1	5	1	1	1.4784388542175293	4.507744312286377	1.4796323776245117
notion	23	18	1	5	1	6	18.695600509643555	7.5617594718933105	-3.0540151596069336
,	23	19	1	5	1	1	1.3971545696258545	3.195145606994629	4.366613864898682
movie	23	20	1	5	1	5	15.109807014465332	8.417224884033203	-5.222079277038574
,	23	21	1	5	1	1	0.9611727595329285	4.5386881828308105	3.8785367012023926
women	23	22	1	5	1	5	13.457738876342773	7.025015830993652	-2.486327648162842
,	23	23	1	5	1	1	1.3205482959747314	3.6256730556488037	3.3993427753448486
canoe	23	24	1	5	1	5	18.34760856628418	6.1001057624816895	-2.4744327068328857
.	23	25	1	5	1	1	5.72134256362915	3.549592971801758	2.5505127906799316
and	23	26	2	5	1	3	17.968303680419922	0.6300153136253357	2.919577658176422
the	23	27	2	5	1	3	3.839346170425415	8.043071746826172	-7.413056433200836
other	23	28	2	5	1	5	5.9246697425842285	10.096029281616211	-2.052957534790039
:	23	29	2	5	1	1	5.975026607513428	8.952603340148926	1.1434259414672852
women	23	30	3	5	1	5	10.526911735534668	7.292186737060547	1.660416603088379
,	23	31	3	5	1	1	3.417680501937866	7.114177703857422	0.178009033203125
notion	23	32	3	5	1	6	19.218120574951172	8.280448913574219	-1.1662712097167969
,	23	33	3	5	1	1	1.3690471649169922	3.3043503761291504	4.976098537445068
patience	23	34	3	5	1	8	10.85461139678955	8.529387474060059	-5.225037097930908
,	23	35	3	5	1	1	0.5952924489974976	1.6139271259307861	6.9154603481292725
movie	23	36	3	5	1	5	15.51039981842041	7.119626998901367	-5.505699872970581
,	23	37	3	5	1	1	0.9457440376281738	4.420144557952881	2.6994824409484863
canoe	23	38	3	5	1	5	16.442089080810547	7.419583320617676	-2.999438762664795
.	23	39	3	5	1	1	6.53591775894165	2.219416618347168	5.200166702270508
before	24	0	0	5	1	6	10.15685749053955	6.5332417488098145	0.0
the	24	1	0	5	1	3	1.5021597146987915	5.209762096405029	1.3234796524047852
meeting	24	2	0	5	1	7	8.72624397277832	7.835397720336914	-2.6256356239318848
,	24	3	0	5	1	1	1.6279305219650269	5.311218738555908	2.524178981781006
<unk>	24	4	0	5	1	5	1.7294509410858154	4.781772613525391	0.5294461250305176
wrote	24	5	0	5	1	5	6.6102166175842285	7.430719375610352	-2.648946762084961
down	24	6	0	5	1	4	11.26168155670166	4.7779221534729	2.652797222137451
the	24	7	0	5	1	3	1.6760858297348022	5.014759063720703	-0.23683691024780273
following	24	8	0	5	1	9	9.148425102233887	10.01791000366211	-5.003150939941406
lists	24	9	0	5	1	5	11.491289138793945	7.569116115570068	2.448793888092041
of	24	10	0	5	1	2	1.9158339500427246	3.7759716510772705	3.793144464492798
words	24	11	0	5	1	5	10.175374031066895	5.662107944488525	-1.8861362934112549
.	24	12	0	5	1	1	2.7565982341766357	5.414645671844482	0.24746227264404297
one	24	13	0	5	1	3	25.7582950592041	0.2561880946159363	5.158457577228546
was	24	14	0	5	1	3	7.008138179779053	5.137068271636963	-4.880880177021027
:	24	15	0	5	1	1	8.91657543182373	8.265914916992188	-3.1288466453552246
pleasure	24	16	1	5	1	8	17.18097686767578	5.987376689910889	2.278538227081299
,	24	17	1	5	1	1	2.5108916759490967	6.149209499359131	-0.1618328094482422
pattern	24	18	1	5	1	7	15.048068046569824	8.672274589538574	-2.5230650901794434
,	24	19	1	5	1	1	1.100589394569397	4.14371919631958	4.528555393218994
leader	24	20	1	5	1	6	12.081937789916992	8.444608688354492	-4.300889492034912
,	24	21	1	5	1	1	1.3065295219421387	4.313775539398193	4.130833148956299
culture	24	22	1	5	1	7	13.904932022094727	8.072466850280762	-3.7586913108825684
,	24	23	1	5	1	1	0.6209158301353455	2.856325149536133	5.216141700744629
worker	24	24	1	5	1	6	12.759442329406738	8.19737434387207	-5.3410491943359375
.	24	25	1	5	1	1	6.32574462890625	3.2602105140686035	4.937163829803467
and	24	26	2	5	1	3	19.078306198120117	0.43072038888931274	2.8294901251792908
the	24	27	2	5	1	3	3.8332126140594482	8.224425315856934	-7.793704926967621
other	24	28	2	5	1	5	5.358584880828857	10.266989707946777	-2.0425643920898438
:	24	29	2	5	1	1	6.419619560241699	8.679597854614258	1.5873918533325195
leader	24	30	3	5	1	6	13.393880844116211	7.25847053527832	1.4211273193359375
,	24	31	3	5	1	1	3.1819405555725098	4.275520324707031	2.982950210571289
culture	24	32	3	5	1	7	13.142804145812988	8.305527687072754	-4.030007362365723
,	24	33	3	5	1	1	0.7408595085144043	3.160187244415283	5.145340442657471
pattern	24	34	3	5	1	7	14.336600303649902	8.159683227539062	-4.999495983123779
,	24	35	3	5	1	1	0.850023090839386	3.3664307594299316	4.793252468109131
pleasure	24	36	3	5	1	8	11.30228042602539	8.907947540283203	-5.5415167808532715
,	24	37	3	5	1	1	0.7928528189659119	3.141350507736206	5.766597032546997
worker	24	38	3	5	1	6	12.99318790435791	8.614904403686523	-5.473553895950317
.	24	39	3	5	1	1	5.218903541564941	5.143442630767822	3.471461772918701
before	25	0	0	5	1	6	10.15685749053955	6.5332417488098145	0.0
the	25	1	0	5	1	3	1.5021597146987915	5.209762096405029	1.3234796524047852
meeting	25	2	0	5	1	7	8.72624397277832	7.835397720336914	-2.6256356239318848
,	25	3	0	5	1	1	1.6279305219650269	5.311218738555908	2.524178981781006
<unk>	25	4	0	5	1	5	1.7294509410858154	4.781772613525391	0.5294461250305176
wrote	25	5	0	5	1	5	6.6102166175842285	7.430719375610352	-2.648946762084961
down	25	6	0	5	1	4	11.26168155670166	4.7779221534729	2.652797222137451
the	25	7	0	5	1	3	1.6760858297348022	5.014759063720703	-0.23683691024780273
following	25	8	0	5	1	9	9.148425102233887	10.01791000366211	-5.003150939941406
lists	25	9	0	5	1	5	11.491289138793945	7.569116115570068	2.448793888092041
of	25	10	0	5	1	2	1.9158339500427246	3.7759716510772705	3.793144464492798
words	25	11	0	5	1	5	10.175374031066895	5.662107944488525	-1.8861362934112549
.	25	12	0	5	1	1	2.7565982341766357	5.414645671844482	0.24746227264404297
one	25	13	0	5	1	3	25.7582950592041	0.2561880946159363	5.158457577228546
was	25	14	0	5	1	3	7.008138179779053	5.137068271636963	-4.880880177021027
:	25	15	0	5	1	1	8.91657543182373	8.265914916992188	-3.1288466453552246
paper	25	16	1	5	1	5	16.238245010375977	5.987376689910889	2.278538227081299
,	25	17	1	5	1	1	2.308666229248047	6.735622882843018	-0.7482461929321289
belief	25	18	1	5	1	6	13.853477478027344	9.060746192932129	-2.3251233100891113
,	25	19	1	5	1	1	1.2951689958572388	3.894998788833618	5.165747404098511
factor	25	20	1	5	1	6	17.098665237426758	8.007749557495117	-4.112750768661499
,	25	21	1	5	1	1	0.8089430928230286	3.3428850173950195	4.664864540100098
total	25	22	1	5	1	5	13.582454681396484	7.932194232940674	-4.589309215545654
,	25	23	1	5	1	1	3.216527223587036	8.624337196350098	-0.6921429634094238
comrade	25	24	1	5	1	7	17.73318862915039	7.6686320304870605	0.9557051658630371
.	25	25	1	5	1	1	5.354772567749023	4.983904838562012	2.684727191925049
and	25	26	2	5	1	3	19.411252975463867	0.5173816680908203	4.466523170471191
the	25	27	2	5	1	3	3.627986431121826	7.851816177368164	-7.334434509277344
other	25	28	2	5	1	5	5.739531517028809	10.00291633605957	-2.1511001586914062
:	25	29	2	5	1	1	6.9413628578186035	8.856011390686035	1.1469049453735352
factor	25	30	3	5	1	6	16.57465362548828	7.117432594299316	1.7385787963867188
,	25	31	3	5	1	1	4.012866020202637	6.240602970123291	0.8768296241760254
paper	25	32	3	5	1	5	12.335689544677734	9.303181648254395	-3.0625786781311035
,	25	33	3	5	1	1	0.6607322692871094	3.361064910888672	5.942116737365723
belief	25	34	3	5	1	6	12.299125671386719	7.431034088134766	-4.069969177246094
,	25	35	3	5	1	1	1.0555782318115234	3.6121630668640137	3.818871021270752
comrade	25	36	3	5	1	7	18.671295166015625	8.743399620056152	-5.131236553192139
,	25	37	3	5	1	1	1.4683520793914795	4.731385707855225	4.012013912200928
total	25	38	3	5	1	5	13.54246997833252	8.063814163208008	-3.332428455352783
.	25	39	3	5	1	1	5.414070129394531	8.214617729187012	-0.1508035659790039
before	26	0	0	5	1	6	10.15685749053955	6.5332417488098145	0.0
the	26	1	0	5	1	3	1.5021597146987915	5.209762096405029	1.3234796524047852
meeting	26	2	0	5	1	7	8.72624397277832	7.835397720336914	-2.6256356239318848
,	26	3	0	5	1	1	1.6279305219650269	5.311218738555908	2.524178981781006
<unk>	26	4	0	5	1	5	1.7294509410858154	4.781772613525391	0.5294461250305176
wrote	26	5	0	5	1	5	6.6102166175842285	7.430719375610352	-2.648946762084961
down	26	6	0	5	1	4	11.26168155670166	4.7779221534729	2.652797222137451
the	26	7	0	5	1	3	1.6760858297348022	5.014759063720703	-0.23683691024780273
following	26	8	0	5	1	9	9.148425102233887	10.01791000366211	-5.003150939941406
lists	26	9	0	5	1	5	11.491289138793945	7.569116115570068	2.448793888092041
of	26	10	0	5	1	2	1.9158339500427246	3.7759716510772705	3.793144464492798
words	26	11	0	5	1	5	10.175374031066895	5.662107944488525	-1.8861362934112549
.	26	12	0	5	1	1	2.7565982341766357	5.414645671844482	0.24746227264404297
one	26	13	0	5	1	3	25.7582950592041	0.2561880946159363	5.158457577228546
was	26	14	0	5	1	3	7.008138179779053	5.137068271636963	-4.880880177021027
:	26	15	0	5	1	1	8.91657543182373	8.265914916992188	-3.1288466453552246
cabin	26	16	1	5	1	5	17.50301742553711	5.987376689910889	2.278538227081299
,	26	17	1	5	1	1	3.4205048084259033	8.522107124328613	-2.5347304344177246
doorway	26	18	1	5	1	7	18.435829162597656	8.311768531799316	0.21033859252929688
,	26	19	1	5	1	1	0.7303130030632019	3.0535531044006348	5.258215427398682
candle	26	20	1	5	1	6	16.666135787963867	6.808743476867676	-3.755190372467041
,	26	21	1	5	1	1	1.177900791168213	4.659073352813721	2.149670124053955
parent	26	22	1	5	1	6	19.073740005493164	7.17990779876709	-2.520834445953369
,	26	23	1	5	1	1	1.1403429508209229	5.581230163574219	1.598677635192871
monarch	26	24	1	5	1	7	18.452430725097656	7.010059833526611	-1.4288296699523926
.	26	25	1	5	1	1	3.8117516040802	4.3671393394470215	2.64292049407959
and	26	26	2	5	1	3	18.717918395996094	0.5061739087104797	3.8609654307365417
the	26	27	2	5	1	3	3.376305341720581	7.758019924163818	-7.251846015453339
other	26	28	2	5	1	5	5.072328567504883	10.087891578674316	-2.329871654510498
:	26	29	2	5	1	1	6.4498090744018555	8.568146705627441	1.519744873046875
monarch	26	30	3	5	1	7	17.291034698486328	6.793681621551514	1.7744650840759277
,	26	31	3	5	1	1	2.1975903511047363	6.055607318878174	0.7380743026733398
parent	26	32	3	5	1	6	17.6273250579834	7.154229640960693	-1.0986223220825195
,	26	33	3	5	1	1	1.2693227529525757	5.750766277313232	1.403463363647461
cabin	26	34	3	5	1	5	15.64621353149414	6.853637218475342	-1.1028709411621094
,	26	35	3	5	1	1	1.9709763526916504	7.013075351715088	-0.1594381332397461
doorway	26	36	3	5	1	7	18.265256881713867	7.857686996459961	-0.844611644744873
,	26	37	3	5	1	1	0.7314378619194031	2.8045177459716797	5.053169250488281
candle	26	38	3	5	1	6	16.490203857421875	7.473485469818115	-4.6689677238464355
.	26	39	3	5	1	1	4.389437675476074	4.575667381286621	2.897818088531494
before	27	0	0	5	1	6	10.15685749053955	6.5332417488098145	0.0
the	27	1	0	5	1	3	1.5021597146987915	5.209762096405029	1.3234796524047852
meeting	27	2	0	5	1	7	8.72624397277832	7.835397720336914	-2.6256356239318848
,	27	3	0	5	1	1	1.6279305219650269	5.311218738555908	2.524178981781006
<unk>	27	4	0	5	1	5	1.7294509410858154	4.781772613525391	0.5294461250305176
wrote	27	5	0	5	1	5	6.6102166175842285	7.430719375610352	-2.648946762084961
down	27	6	0	5	1	4	11.26168155670166	4.7779221534729	2.652797222137451
the	27	7	0	5	1	3	1.6760858297348022	5.014759063720703	-0.23683691024780273
following	27	8	0	5	1	9	9.148425102233887	10.01791000366211	-5.003150939941406
lists	27	9	0	5	1	5	11.491289138793945	7.569116115570068	2.448793888092041
of	27	10	0	5	1	2	1.9158339500427246	3.7759716510772705	3.793144464492798
words	27	11	0	5	1	5	10.175374031066895	5.662107944488525	-1.8861362934112549
.	27	12	0	5	1	1	2.7565982341766357	5.414645671844482	0.24746227264404297
one	27	13	0	5	1	3	25.7582950592041	0.2561880946159363	5.158457577228546
was	27	14	0	5	1	3	7.008138179779053	5.137068271636963	-4.880880177021027
:	27	15	0	5	1	1	8.91657543182373	8.265914916992188	-3.1288466453552246
future	27	16	1	5	1	6	15.113402366638184	5.987376689910889	2.278538227081299
,	27	17	1	5	1	1	3.226827383041382	8.363716125488281	-2.3763394355773926
legend	27	18	1	5	1	6	15.647539138793945	8.241847038269043	0.12186908721923828
,	27	19	1	5	1	1	1.001503586769104	3.8755922317504883	4.366254806518555
problem	27	20	1	5	1	7	14.5699462890625	6.415530204772949	-2.539937973022461
,	27	21	1	5	1	1	1.7719309329986572	5.003754615783691	1.4117755889892578
flavor	27	22	1	5	1	6	17.986677169799805	6.761031627655029	-1.757277011871338
,	27	23	1	5	1	1	0.782612144947052	3.1324234008789062	3.628608226776123
prairie	27	24	1	5	1	7	18.08863639831543	8.11926555633545	-4.986842155456543
.	27	25	1	5	1	1	6.07472038269043	6.345230579376221	1.7740349769592285
and	27	26	2	5	1	3	18.349214553833008	0.6687406897544861	5.676489889621735
the	27	27	2	5	1	3	4.007878303527832	7.798593044281006	-7.12985235452652
other	27	28	2	5	1	5	5.214461803436279	10.046623229980469	-2.248030185699463
:	27	29	2	5	1	1	6.467675685882568	8.540608406066895	1.5060148239135742
problem	27	30	3	5	1	7	15.522834777832031	7.027519226074219	1.5130891799926758
,	27	31	3	5	1	1	2.537033796310425	6.090775012969971	0.936744213104248
legend	27	32	3	5	1	6	15.15124225616455	8.20986270904541	-2.1190876960754395
,	27	33	3	5	1	1	1.2095390558242798	3.996764659881592	4.213098049163818
future	27	34	3	5	1	6	12.448565483093262	7.650731563568115	-3.6539669036865234
,	27	35	3	5	1	1	2.375373601913452	8.240407943725586	-0.5896763801574707
flavor	27	36	3	5	1	6	17.305707931518555	7.689741134643555	0.5506668090820312
,	27	37	3	5	1	1	0.7985064387321472	3.2036962509155273	4.486044883728027
prairie	27	38	3	5	1	7	17.544809341430664	8.038768768310547	-4.8350725173950195
.	27	39	3	5	1	1	5.153107643127441	6.288356304168701	1.7504124641418457
before	28	0	0	5	1	6	10.15685749053955	6.5332417488098145	0.0
the	28	1	0	5	1	3	1.5021597146987915	5.209762096405029	1.3234796524047852
meeting	28	2	0	5	1	7	8.72624397277832	7.835397720336914	-2.6256356239318848
,	28	3	0	5	1	1	1.6279305219650269	5.311218738555908	2.524178981781006
<unk>	28	4	0	5	1	5	1.7294509410858154	4.781772613525391	0.5294461250305176
wrote	28	5	0	5	1	5	6.6102166175842285	7.430719375610352	-2.648946762084961
down	28	6	0	5	1	4	11.26168155670166	4.7779221534729	2.652797222137451
the	28	7	0	5	1	3	1.6760858297348022	5.014759063720703	-0.23683691024780273
following	28	8	0	5	1	9	9.148425102233887	10.01791000366211	-5.003150939941406
lists	28	9	0	5	1	5	11.491289138793945	7.569116115570068	2.448793888092041
of	28	10	0	5	1	2	1.9158339500427246	3.7759716510772705	3.793144464492798
words	28	11	0	5	1	5	10.175374031066895	5.662107944488525	-1.8861362934112549
.	28	12	0	5	1	1	2.7565982341766357	5.414645671844482	0.24746227264404297
one	28	13	0	5	1	3	25.7582950592041	0.2561880946159363	5.158457577228546
was	28	14	0	5	1	3	7.008138179779053	5.137068271636963	-4.880880177021027
:	28	15	0	5	1	1	8.91657543182373	8.265914916992188	-3.1288466453552246
oven	28	16	1	5	1	4	21.665409088134766	5.987376689910889	2.278538227081299
,	28	17	1	5	1	1	2.6951889991760254	6.442906856536865	-0.45553016662597656
patient	28	18	1	5	1	7	15.678874969482422	8.189549446105957	-1.7466425895690918
,	28	19	1	5	1	1	0.8640024662017822	4.048397541046143	4.1411519050598145
daughter	28	20	1	5	1	8	12.76782512664795	7.4919586181640625	-3.44356107711792
,	28	21	1	5	1	1	0.4495711028575897	2.145209550857544	5.3467490673065186
bubble	28	22	1	5	1	6	20.858854293823242	8.332372665405273	-6.1871631145477295
,	28	23	1	5	1	1	1.457127571105957	5.565140247344971	2.7672324180603027
colour	28	24	1	5	1	6	13.053228378295898	8.512948989868164	-2.9478087425231934
.	28	25	1	5	1	1	7.084414482116699	2.710822343826294	5.80212664604187
and	28	26	2	5	1	3	18.060096740722656	0.3900672495365143	2.3207550942897797
the	28	27	2	5	1	3	4.3794264793396	8.200530052185059	-7.810462802648544
other	28	28	2	5	1	5	5.451642036437988	10.253891944885254	-2.0533618927001953
:	28	29	2	5	1	1	6.896974563598633	8.039008140563965	2.214883804321289
daughter	28	30	3	5	1	8	13.946493148803711	7.1445631980896	0.8944449424743652
,	28	31	3	5	1	1	2.4901411533355713	5.167760848999023	1.9768023490905762
bubble	28	32	3	5	1	6	19.716718673706055	7.215315341949463	-2.0475544929504395
,	28	33	3	5	1	1	1.9325767755508423	5.980979919433594	1.2343354225158691
patient	28	34	3	5	1	7	12.638965606689453	7.644021987915039	-1.6630420684814453
,	28	35	3	5	1	1	0.6757330298423767	3.311701774597168	4.332320213317871
oven	28	36	3	5	1	4	17.384334564208984	7.586624622344971	-4.274922847747803
,	28	37	3	5	1	1	0.6478234529495239	3.1667234897613525	4.419901132583618
colour	28	38	3	5	1	6	12.550817489624023	7.519251346588135	-4.352527856826782
.	28	39	3	5	1	1	4.948819160461426	3.573380470275879	3.945870876312256
before	29	0	0	5	1	6	10.15685749053955	6.5332417488098145	0.0
the	29	1	0	5	1	3	1.5021597146987915	5.209762096405029	1.3234796524047852
meeting	29	2	0	5	1	7	8.72624397277832	7.835397720336914	-2.6256356239318848
,	29	3	0	5	1	1	1.6279305219650269	5.311218738555908	2.524178981781006
<unk>	29	4	0	5	1	5	1.7294509410858154	4.781772613525391	0.5294461250305176
wrote	29	5	0	5	1	5	6.6102166175842285	7.430719375610352	-2.648946762084961
down	29	6	0	5	1	4	11.26168155670166	4.7779221534729	2.652797222137451
the	29	7	0	5	1	3	1.6760858297348022	5.014759063720703	-0.23683691024780273
following	29	8	0	5	1	9	9.148425102233887	10.01791000366211	-5.003150939941406
lists	29	9	0	5	1	5	11.491289138793945	7.569116115570068	2.448793888092041
of	29	10	0	5	1	2	1.9158339500427246	3.7759716510772705	3.793144464492798
words	29	11	0	5	1	5	10.175374031066895	5.662107944488525	-1.8861362934112549
.	29	12	0	5	1	1	2.7565982341766357	5.414645671844482	0.24746227264404297
one	29	13	0	5	1	3	25.7582950592041	0.2561880946159363	5.158457577228546
was	29	14	0	5	1	3	7.008138179779053	5.137068271636963	-4.880880177021027
:	29	15	0	5	1	1	8.91657543182373	8.265914916992188	-3.1288466453552246
village	29	16	1	5	1	7	15.708700180053711	5.987376689910889	2.278538227081299
,	29	17	1	5	1	1	2.663825750350952	7.256591796875	-1.2692151069641113
shipping	29	18	1	5	1	8	16.69208335876465	8.5083646774292	-1.2517728805541992
,	29	19	1	5	1	1	1.3737870454788208	5.66058349609375	2.847781181335449
beauty	29	20	1	5	1	6	11.01214599609375	8.211545944213867	-2.550962448120117
,	29	21	1	5	1	1	0.6327999830245972	2.393834352493286	5.817711591720581
football	29	22	1	5	1	8	9.57790756225586	8.778749465942383	-6.384915113449097
,	29	23	1	5	1	1	0.3007594645023346	1.6859382390975952	7.092811226844788
merit	29	24	1	5	1	5	15.313261985778809	9.219329833984375	-7.53339159488678
.	29	25	1	5	1	1	5.781950950622559	2.5640833377838135	6.6552464962005615
and	29	26	2	5	1	3	18.29057502746582	0.3920685648918152	2.1720147728919983
the	29	27	2	5	1	3	3.3715567588806152	8.346449851989746	-7.954381287097931
other	29	28	2	5	1	5	5.7799391746521	10.303706169128418	-1.9572563171386719
:	29	29	2	5	1	1	6.864575386047363	9.140786170959473	1.1629199981689453
beauty	29	30	3	5	1	6	13.044137954711914	7.407297134399414	1.7334890365600586
,	29	31	3	5	1	1	1.9864187240600586	5.181673049926758	2.2256240844726562
football	29	32	3	5	1	8	8.897712707519531	9.090471267700195	-3.9087982177734375
,	29	33	3	5	1	1	0.3894394040107727	1.848779320716858	7.241691946983337
village	29	34	3	5	1	7	11.028703689575195	8.849021911621094	-7.000242590904236
,	29	35	3	5	1	1	0.793360710144043	3.762556314468384	5.08646559715271
merit	29	36	3	5	1	5	16.823095321655273	8.404026985168457	-4.641470670700073
,	29	37	3	5	1	1	0.7027361989021301	2.9809701442718506	5.4230568408966064
shipping	29	38	3	5	1	8	16.43609619140625	8.709728240966797	-5.728758096694946
.	29	39	3	5	1	1	5.094395637512207	3.582298994064331	5.127429246902466
before	30	0	0	5	1	6	10.15685749053955	6.5332417488098145	0.0
the	30	1	0	5	1	3	1.5021597146987915	5.209762096405029	1.3234796524047852
meeting	30	2	0	5	1	7	8.72624397277832	7.835397720336914	-2.6256356239318848
,	30	3	0	5	1	1	1.6279305219650269	5.311218738555908	2.524178981781006
<unk>	30	4	0	5	1	5	1.7294509410858154	4.781772613525391	0.5294461250305176
wrote	30	5	0	5	1	5	6.6102166175842285	7.430719375610352	-2.648946762084961
down	30	6	0	5	1	4	11.26168155670166	4.7779221534729	2.652797222137451
the	30	7	0	5	1	3	1.6760858297348022	5.014759063720703	-0.23683691024780273
following	30	8	0	5	1	9	9.148425102233887	10.01791000366211	-5.003150939941406
lists	30	9	0	5	1	5	11.491289138793945	7.569116115570068	2.448793888092041
of	30	10	0	5	1	2	1.9158339500427246	3.7759716510772705	3.793144464492798
words	30	11	0	5	1	5	10.175374031066895	5.662107944488525	-1.8861362934112549
.	30	12	0	5	1	1	2.7565982341766357	5.414645671844482	0.24746227264404297
one	30	13	0	5	1	3	25.7582950592041	0.2561880946159363	5.158457577228546
was	30	14	0	5	1	3	7.008138179779053	5.137068271636963	-4.880880177021027
:	30	15	0	5	1	1	8.91657543182373	8.265914916992188	-3.1288466453552246
county	30	16	1	5	1	6	15.35090160369873	5.987376689910889	2.278538227081299
,	30	17	1	5	1	1	3.2686078548431396	7.156739711761475	-1.169363021850586
muscle	30	18	1	5	1	6	17.346254348754883	7.636733531951904	-0.4799938201904297
,	30	19	1	5	1	1	1.3551583290100098	5.734556198120117	1.902177333831787
vapor	30	20	1	5	1	5	16.786338806152344	7.049395561218262	-1.3148393630981445
,	30	21	1	5	1	1	0.5778157114982605	2.8361048698425293	4.213290691375732
shepherd	30	22	1	5	1	8	16.164058685302734	7.391980171203613	-4.555875301361084
,	30	23	1	5	1	1	0.5479534268379211	2.7728846073150635	4.61909556388855
sickness	30	24	1	5	1	8	15.927616119384766	6.909273147583008	-4.136388540267944
.	30	25	1	5	1	1	7.882296562194824	2.218844413757324	4.690428733825684
and	30	26	2	5	1	3	18.56156349182129	0.29752910137176514	1.921315312385559
the	30	27	2	5	1	3	4.033384323120117	8.0033540725708	-7.705824971199036
other	30	28	2	5	1	5	5.186744213104248	10.396835327148438	-2.3934812545776367
:	30	29	2	5	1	1	6.217182636260986	8.634797096252441	1.762038230895996
vapor	30	30	3	5	1	5	18.907981872558594	7.144909381866455	1.4898877143859863
,	30	31	3	5	1	1	3.032858371734619	7.471723556518555	-0.3268141746520996
shepherd	30	32	3	5	1	8	15.134008407592773	9.304732322692871	-1.8330087661743164
,	30	33	3	5	1	1	0.9124675393104553	4.229298114776611	5.07543420791626
muscle	30	34	3	5	1	6	10.405330657958984	7.443918704986572	-3.214620590209961
,	30	35	3	5	1	1	1.6007448434829712	6.033228874206543	1.4106898307800293
sickness	30	36	3	5	1	8	13.876051902770996	8.54564094543457	-2.5124120712280273
,	30	37	3	5	1	1	0.3811633586883545	1.4995561838150024	7.046084761619568
county	30	38	3	5	1	6	19.470447540283203	8.730104446411133	-7.23054826259613
.	30	39	3	5	1	1	6.029927730560303	4.1365742683410645	4.593530178070068
before	31	0	0	5	1	6	10.15685749053955	6.5332417488098145	0.0
the	31	1	0	5	1	3	1.5021597146987915	5.209762096405029	1.3234796524047852
meeting	31	2	0	5	1	7	8.72624397277832	7.835397720336914	-2.6256356239318848
,	31	3	0	5	1	1	1.6279305219650269	5.311218738555908	2.524178981781006
<unk>	31	4	0	5	1	5	1.7294509410858154	4.781772613525391	0.5294461250305176
wrote	31	5	0	5	1	5	6.6102166175842285	7.430719375610352	-2.648946762084961
down	31	6	0	5	1	4	11.26168155670166	4.7779221534729	2.652797222137451
the	31	7	0	5	1	3	1.6760858297348022	5.014759063720703	-0.23683691024780273
following	31	8	0	5	1	9	9.148425102233887	10.01791000366211	-5.003150939941406
lists	31	9	0	5	1	5	11.491289138793945	7.569116115570068	2.448793888092041
of	31	10	0	5	1	2	1.9158339500427246	3.7759716510772705	3.793144464492798
words	31	11	0	5	1	5	10.175374031066895	5.662107944488525	-1.8861362934112549
.	31	12	0	5	1	1	2.7565982341766357	5.414645671844482	0.24746227264404297
one	31	13	0	5	1	3	25.7582950592041	0.2561880946159363	5.158457577228546
was	31	14	0	5	1	3	7.008138179779053	5.137068271636963	-4.880880177021027
:	31	15	0	5	1	1	8.91657543182373	8.265914916992188	-3.1288466453552246
