,token,trialID,positionID,surp,ispunct,prefix,prompt,stimID,second_list
41, a,2,7,0.6844269037246704,False,1,3,174,permute
42, walk,2,8,0.8120986223220825,False,1,3,174,permute
43,.,2,9,2.2140815258026123,True,1,3,174,permute
44, It,2,10,4.407835960388184,False,1,3,174,permute
45, was,2,11,0.4258992373943329,False,1,3,174,permute
46, a,2,12,2.1408677101135254,False,1,3,174,permute
47, busy,2,13,4.424144744873047,False,1,3,174,permute
48, day,2,14,0.7959738373756409,False,1,3,174,permute
49, and,2,15,2.6667327880859375,False,1,3,174,permute
50, she,2,16,1.3390042781829834,False,1,3,174,permute
51, needed,2,17,4.367799282073975,False,1,3,174,permute
52, a,2,18,1.9955859184265137,False,1,3,174,permute
53, break,2,19,1.0014971494674683,False,1,3,174,permute
54,.,2,20,0.6489717960357666,True,1,3,174,permute
55, Outside,2,21,8.631183624267578,False,1,3,174,permute
56, was,2,22,3.3283002376556396,False,1,3,174,permute
57, really,2,23,8.893684387207031,False,1,3,174,permute
58, beautiful,2,24,4.724249839782715,False,1,3,174,permute
59, and,2,25,1.6188702583312988,False,1,3,174,permute
60, warm,2,26,4.333905220031738,False,1,3,174,permute
61, and,2,27,2.259254217147827,False,1,3,174,permute
62, the,2,28,2.5874929428100586,False,1,3,174,permute
63, flowers,2,29,5.078669548034668,False,1,3,174,permute
64, in,2,30,3.5699269771575928,False,1,3,174,permute
65, the,2,31,0.29625850915908813,False,1,3,174,permute
66, park,2,32,4.453090190887451,False,1,3,174,permute
67, were,2,33,0.6178992390632629,False,1,3,174,permute
68, blo,2,34,3.4711477756500244,False,1,3,174,permute
69,oming,2,35,0.002916014287620783,False,1,3,174,permute
70,.,2,36,0.4033108949661255,True,1,3,174,permute
71, While,2,37,5.749842643737793,False,1,3,174,permute
72, she,2,38,1.572046160697937,False,1,3,174,permute
73, was,2,39,0.3547143042087555,False,1,3,174,permute
74, walking,2,40,1.2788180112838745,False,1,3,174,permute
75,",",2,41,0.6284074783325195,True,1,3,174,permute
76, she,2,42,0.8566884398460388,False,1,3,174,permute
77, listened,2,43,6.885937690734863,False,1,3,174,permute
78, to,2,44,0.11991677433252335,False,1,3,174,permute
79, the,2,45,1.244127869606018,False,1,3,174,permute
80, wonderful,2,46,5.96759557723999,False,1,3,174,permute
81, bird,2,47,6.285161018371582,False,1,3,174,permute
82, songs,2,48,4.176616668701172,False,1,3,174,permute
83,.,2,49,1.9832552671432495,True,1,3,174,permute
84, During,2,50,4.965532302856445,False,1,3,174,permute
85, the,2,51,0.5504030585289001,False,1,3,174,permute
86, walk,2,52,0.6141150593757629,False,1,3,174,permute
87,",",2,53,0.20632262527942657,True,1,3,174,permute
88, Mary,2,54,1.4505687952041626,False,1,3,174,permute
89, could,2,55,5.456056594848633,False,1,3,174,permute
90, not,2,56,3.166543483734131,False,1,3,174,permute
91, stop,2,57,2.6019082069396973,False,1,3,174,permute
92, thinking,2,58,1.518125057220459,False,1,3,174,permute
93, about,2,59,0.19647374749183655,False,1,3,174,permute
94, the,2,60,1.1805799007415771,False,1,3,174,permute
95, meeting,2,61,8.179699897766113,False,1,3,174,permute
96,.,2,62,1.06160569190979,True,1,3,174,permute
97, She,2,63,1.242014765739441,False,1,3,174,permute
98, was,2,64,2.1204159259796143,False,1,3,174,permute
99, thinking,2,65,3.1356894969940186,False,1,3,174,permute
100, about,2,66,0.32754912972450256,False,1,3,174,permute
101, the,2,67,1.3407210111618042,False,1,3,174,permute
102, discussions,2,68,8.655147552490234,False,1,3,174,permute
103, she,2,69,2.0536129474639893,False,1,3,174,permute
104, had,2,70,0.3840083181858063,False,1,3,174,permute
105, with,2,71,0.8228930830955505,False,1,3,174,permute
106, her,2,72,1.8400673866271973,False,1,3,174,permute
107, coworkers,2,73,6.60214900970459,False,1,3,174,permute
108,.,2,74,1.6939995288848877,True,1,3,174,permute
109, Luckily,2,75,9.23048210144043,False,1,3,174,permute
110,",",2,76,0.38788869976997375,True,1,3,174,permute
111, she,2,77,1.1211950778961182,False,1,3,174,permute
112, met,2,78,5.058750152587891,False,1,3,174,permute
113, her,2,79,3.042389154434204,False,1,3,174,permute
114, neighbors,2,80,5.5693817138671875,False,1,3,174,permute
115, Sarah,2,81,10.230949401855469,False,1,3,174,permute
116, and,2,82,0.48580068349838257,False,1,3,174,permute
117, Ryan,2,83,6.020280838012695,False,1,3,174,permute
118, and,2,84,1.91615891456604,False,1,3,174,permute
119, they,2,85,1.490649700164795,False,1,3,174,permute
120, talked,2,86,4.605870246887207,False,1,3,174,permute
121, briefly,2,87,7.087337493896484,False,1,3,174,permute
122,.,2,88,1.2035715579986572,True,1,3,174,permute
123, After,2,89,2.402117967605591,False,1,3,174,permute
124, they,2,90,3.2025842666625977,False,1,3,174,permute
125, said,2,91,5.024868488311768,False,1,3,174,permute
126, goodbye,2,92,1.2456343173980713,False,1,3,174,permute
127,",",2,93,0.3565285801887512,True,1,3,174,permute
128, Mary,2,94,0.40448838472366333,False,1,3,174,permute
129, started,2,95,3.9236249923706055,False,1,3,174,permute
130, walking,2,96,2.647946834564209,False,1,3,174,permute
131, towards,2,97,3.79520320892334,False,1,3,174,permute
132, home,2,98,4.3945536613464355,False,1,3,174,permute
133,.,2,99,0.41037416458129883,True,1,3,174,permute
134, When,2,100,3.040445566177368,False,1,3,174,permute
135, she,2,101,0.16360776126384735,False,1,3,174,permute
136, got,2,102,1.8342288732528687,False,1,3,174,permute
137, back,2,103,3.391402006149292,False,1,3,174,permute
138,",",2,104,1.4089752435684204,True,1,3,174,permute
139, she,2,105,0.28669634461402893,False,1,3,174,permute
140, read,2,106,5.940540790557861,False,1,3,174,permute
141, the,2,107,1.401546835899353,False,1,3,174,permute
142, list,2,108,2.1775245666503906,False,1,3,174,permute
143, again,2,109,2.420933723449707,False,1,3,174,permute
144,:,2,110,3.978689432144165,True,1,3,174,permute
145, slip,3,0,9.583808898925781,False,1,3,174,permute
146,",",3,1,0.18329328298568726,True,1,3,174,permute
147, gloves,3,2,5.951793670654297,False,1,3,174,permute
148,",",3,3,0.03242379054427147,True,1,3,174,permute
149, jacket,3,4,1.778269648551941,False,1,3,174,permute
150,",",3,5,0.05637095123529434,True,1,3,174,permute
151, hat,3,6,4.275737762451172,False,1,3,174,permute
152,",",3,7,0.1603199690580368,True,1,3,174,permute
153, sweater,3,8,2.984078884124756,False,1,3,174,permute
154,",",3,9,0.11042791604995728,True,1,3,174,permute
155, underwear,3,10,6.86421012878418,False,1,3,174,permute
156,",",3,11,0.13036401569843292,True,1,3,174,permute
157, shorts,3,12,0.5514752268791199,False,1,3,174,permute
158,",",3,13,1.7753880023956299,True,1,3,174,permute
159, sl,3,14,3.2733304500579834,False,1,3,174,permute
160,acks,3,15,0.0015378089156001806,False,1,3,174,permute
161,",",3,16,0.051220960915088654,True,1,3,174,permute
162, tie,3,17,6.6685333251953125,False,1,3,174,permute
163,",",3,18,0.0804261565208435,True,1,3,174,permute
164, belt,3,19,2.3382349014282227,False,1,3,174,permute
165,.,3,20,3.3004322052001953,True,1,3,174,permute
0,Before,0,0,nan,False,1,3,175,permute
1, the,0,1,2.551027297973633,False,1,3,175,permute
2, meeting,0,2,5.753713607788086,False,1,3,175,permute
3,",",0,3,0.6362646222114563,True,1,3,175,permute
4, Mary,0,4,8.620794296264648,False,1,3,175,permute
5, wrote,0,5,6.034746170043945,False,1,3,175,permute
6, down,0,6,4.396554946899414,False,1,3,175,permute
7, the,0,7,1.3433159589767456,False,1,3,175,permute
8, following,0,8,4.053033351898193,False,1,3,175,permute
9, list,0,9,4.172577381134033,False,1,3,175,permute
10, of,0,10,0.18576112389564514,False,1,3,175,permute
11, words,0,11,6.043724060058594,False,1,3,175,permute
12,:,0,12,1.203829288482666,True,1,3,175,permute
13, pneumonia,1,0,13.272452354431152,False,1,3,175,permute
14,",",1,1,0.3586503565311432,True,1,3,175,permute
15, small,1,2,8.14222526550293,False,1,3,175,permute
16,pox,1,3,0.1605147272348404,False,1,3,175,permute
17,",",1,4,0.06828039884567261,True,1,3,175,permute
18, influenza,1,5,3.9698374271392822,False,1,3,175,permute
19,",",1,6,0.13511379063129425,True,1,3,175,permute
20, en,1,7,6.224554061889648,False,1,3,175,permute
21,cephal,1,8,0.0011049362365156412,False,1,3,175,permute
22,itis,1,9,0.0645134299993515,False,1,3,175,permute
23,",",1,10,0.17193889617919922,True,1,3,175,permute
24, le,1,11,4.823396682739258,False,1,3,175,permute
25,pro,1,12,1.0850335359573364,False,1,3,175,permute
26,sy,1,13,0.0003895000845659524,False,1,3,175,permute
27,",",1,14,0.12208100408315659,True,1,3,175,permute
28, sy,1,15,4.946554183959961,False,1,3,175,permute
29,ph,1,16,7.698516368865967,False,1,3,175,permute
30,ill,1,17,1.9917645454406738,False,1,3,175,permute
31,is,1,18,5.320773124694824,False,1,3,175,permute
32,",",1,19,0.1424398124217987,True,1,3,175,permute
33, hepatitis,1,20,4.751013278961182,False,1,3,175,permute
34,",",1,21,0.36763209104537964,True,1,3,175,permute
35, typh,1,22,3.4397106170654297,False,1,3,175,permute
36,oid,1,23,0.20921693742275238,False,1,3,175,permute
37,",",1,24,0.28923219442367554,True,1,3,175,permute
38, r,1,25,5.659313678741455,False,1,3,175,permute
39,ickets,1,26,5.493165016174316,False,1,3,175,permute
40,",",1,27,0.08035355806350708,True,1,3,175,permute
41, diabetes,1,28,6.164368629455566,False,1,3,175,permute
42,.,1,29,2.9019296169281006,True,1,3,175,permute
43,After,2,0,10.134000778198242,False,1,3,175,permute
44, the,2,1,1.4734145402908325,False,1,3,175,permute
45, meeting,2,2,0.23194073140621185,False,1,3,175,permute
46,",",2,3,0.2446051985025406,True,1,3,175,permute
47, Mary,2,4,0.9354972839355469,False,1,3,175,permute
48, went,2,5,4.349231719970703,False,1,3,175,permute
49, for,2,6,5.762684345245361,False,1,3,175,permute
50, a,2,7,0.8451300859451294,False,1,3,175,permute
51, walk,2,8,1.0153385400772095,False,1,3,175,permute
52,.,2,9,2.2114615440368652,True,1,3,175,permute
53, It,2,10,4.269934177398682,False,1,3,175,permute
54, was,2,11,0.3635444939136505,False,1,3,175,permute
55, a,2,12,2.160372257232666,False,1,3,175,permute
56, busy,2,13,4.753290176391602,False,1,3,175,permute
57, day,2,14,0.7120277285575867,False,1,3,175,permute
58, and,2,15,2.6594624519348145,False,1,3,175,permute
59, she,2,16,1.3406555652618408,False,1,3,175,permute
60, needed,2,17,4.496885776519775,False,1,3,175,permute
61, a,2,18,1.9110782146453857,False,1,3,175,permute
62, break,2,19,1.2790696620941162,False,1,3,175,permute
63,.,2,20,0.667337954044342,True,1,3,175,permute
64, Outside,2,21,8.693148612976074,False,1,3,175,permute
65, was,2,22,3.1207356452941895,False,1,3,175,permute
66, really,2,23,9.387701034545898,False,1,3,175,permute
67, beautiful,2,24,4.655023574829102,False,1,3,175,permute
68, and,2,25,1.7029013633728027,False,1,3,175,permute
69, warm,2,26,4.247356414794922,False,1,3,175,permute
70, and,2,27,2.274965286254883,False,1,3,175,permute
71, the,2,28,2.5175819396972656,False,1,3,175,permute
72, flowers,2,29,4.9040069580078125,False,1,3,175,permute
73, in,2,30,3.5142569541931152,False,1,3,175,permute
74, the,2,31,0.2816114127635956,False,1,3,175,permute
75, park,2,32,4.256848335266113,False,1,3,175,permute
76, were,2,33,0.6464497447013855,False,1,3,175,permute
77, blo,2,34,3.2823245525360107,False,1,3,175,permute
78,oming,2,35,0.00336152920499444,False,1,3,175,permute
79,.,2,36,0.44176822900772095,True,1,3,175,permute
80, While,2,37,5.937617778778076,False,1,3,175,permute
81, she,2,38,1.3506108522415161,False,1,3,175,permute
82, was,2,39,0.2780427038669586,False,1,3,175,permute
83, walking,2,40,1.3367657661437988,False,1,3,175,permute
84,",",2,41,0.6106260418891907,True,1,3,175,permute
85, she,2,42,0.9366655945777893,False,1,3,175,permute
86, listened,2,43,6.930572032928467,False,1,3,175,permute
87, to,2,44,0.13629303872585297,False,1,3,175,permute
88, the,2,45,1.2513717412948608,False,1,3,175,permute
89, wonderful,2,46,5.843296051025391,False,1,3,175,permute
90, bird,2,47,6.064497470855713,False,1,3,175,permute
91, songs,2,48,3.8484585285186768,False,1,3,175,permute
92,.,2,49,1.9404438734054565,True,1,3,175,permute
93, During,2,50,5.127485752105713,False,1,3,175,permute
94, the,2,51,0.533936619758606,False,1,3,175,permute
95, walk,2,52,0.6380724906921387,False,1,3,175,permute
96,",",2,53,0.21768347918987274,True,1,3,175,permute
97, Mary,2,54,1.6209678649902344,False,1,3,175,permute
98, could,2,55,5.327748775482178,False,1,3,175,permute
99, not,2,56,3.09250545501709,False,1,3,175,permute
100, stop,2,57,2.548520565032959,False,1,3,175,permute
101, thinking,2,58,1.6030081510543823,False,1,3,175,permute
102, about,2,59,0.20093223452568054,False,1,3,175,permute
103, the,2,60,1.146133542060852,False,1,3,175,permute
104, meeting,2,61,7.8513898849487305,False,1,3,175,permute
105,.,2,62,1.0757763385772705,True,1,3,175,permute
106, She,2,63,1.2675007581710815,False,1,3,175,permute
107, was,2,64,2.133023500442505,False,1,3,175,permute
108, thinking,2,65,3.1682522296905518,False,1,3,175,permute
109, about,2,66,0.3332436680793762,False,1,3,175,permute
110, the,2,67,1.2998088598251343,False,1,3,175,permute
111, discussions,2,68,8.409101486206055,False,1,3,175,permute
112, she,2,69,2.115837574005127,False,1,3,175,permute
113, had,2,70,0.3536450266838074,False,1,3,175,permute
114, with,2,71,0.8909165859222412,False,1,3,175,permute
115, her,2,72,1.7754647731781006,False,1,3,175,permute
116, coworkers,2,73,6.9730305671691895,False,1,3,175,permute
117,.,2,74,1.7535831928253174,True,1,3,175,permute
118, Luckily,2,75,9.200023651123047,False,1,3,175,permute
119,",",2,76,0.357693076133728,True,1,3,175,permute
120, she,2,77,1.1546351909637451,False,1,3,175,permute
121, met,2,78,5.183123588562012,False,1,3,175,permute
122, her,2,79,3.010059356689453,False,1,3,175,permute
123, neighbors,2,80,5.407807350158691,False,1,3,175,permute
124, Sarah,2,81,10.162333488464355,False,1,3,175,permute
125, and,2,82,0.5184915065765381,False,1,3,175,permute
126, Ryan,2,83,6.193323612213135,False,1,3,175,permute
127, and,2,84,2.0025413036346436,False,1,3,175,permute
128, they,2,85,1.4881048202514648,False,1,3,175,permute
129, talked,2,86,4.643807888031006,False,1,3,175,permute
130, briefly,2,87,7.039668083190918,False,1,3,175,permute
131,.,2,88,1.2253848314285278,True,1,3,175,permute
132, After,2,89,2.5115935802459717,False,1,3,175,permute
133, they,2,90,3.298536777496338,False,1,3,175,permute
134, said,2,91,4.943594455718994,False,1,3,175,permute
135, goodbye,2,92,1.2230955362319946,False,1,3,175,permute
136,",",2,93,0.35761773586273193,True,1,3,175,permute
137, Mary,2,94,0.3941037356853485,False,1,3,175,permute
138, started,2,95,3.8726308345794678,False,1,3,175,permute
139, walking,2,96,2.707352638244629,False,1,3,175,permute
140, towards,2,97,3.895683765411377,False,1,3,175,permute
141, home,2,98,4.281903266906738,False,1,3,175,permute
142,.,2,99,0.4266359806060791,True,1,3,175,permute
143, When,2,100,3.1322898864746094,False,1,3,175,permute
144, she,2,101,0.1676263064146042,False,1,3,175,permute
145, got,2,102,1.7776869535446167,False,1,3,175,permute
146, back,2,103,3.300816774368286,False,1,3,175,permute
147,",",2,104,1.3361128568649292,True,1,3,175,permute
148, she,2,105,0.3086383640766144,False,1,3,175,permute
149, read,2,106,5.936661720275879,False,1,3,175,permute
150, the,2,107,1.4401943683624268,False,1,3,175,permute
151, list,2,108,2.0747931003570557,False,1,3,175,permute
152, again,2,109,2.22430419921875,False,1,3,175,permute
153,:,2,110,3.8592283725738525,True,1,3,175,permute
154, typh,3,0,6.067643165588379,False,1,3,175,permute
155,oid,3,1,0.021655064076185226,False,1,3,175,permute
156,",",3,2,0.23119695484638214,True,1,3,175,permute
157, small,3,3,1.8046884536743164,False,1,3,175,permute
158,pox,3,4,0.001135776867158711,False,1,3,175,permute
159,",",3,5,0.02916518971323967,True,1,3,175,permute
160, en,3,6,2.68540620803833,False,1,3,175,permute
161,cephal,3,7,0.00012516192509792745,False,1,3,175,permute
162,itis,3,8,0.0005536930402740836,False,1,3,175,permute
163,",",3,9,0.04766608029603958,True,1,3,175,permute
164, pneumonia,3,10,4.827548980712891,False,1,3,175,permute
165,",",3,11,0.09176677465438843,True,1,3,175,permute
166, le,3,12,2.300809860229492,False,1,3,175,permute
167,pro,3,13,0.00139639584813267,False,1,3,175,permute
168,sy,3,14,0.00028939827461726964,False,1,3,175,permute
169,",",3,15,0.06455232203006744,True,1,3,175,permute
170, influenza,3,16,4.429925918579102,False,1,3,175,permute
171,",",3,17,0.08346329629421234,True,1,3,175,permute
172, diabetes,3,18,4.911541938781738,False,1,3,175,permute
173,",",3,19,0.7620210647583008,True,1,3,175,permute
174, r,3,20,1.2561019659042358,False,1,3,175,permute
175,ickets,3,21,2.5033637939486653e-05,False,1,3,175,permute
176,",",3,22,0.1150590255856514,True,1,3,175,permute
177, hepatitis,3,23,3.138845205307007,False,1,3,175,permute
178,",",3,24,0.09482414275407791,True,1,3,175,permute
179, sy,3,25,2.83778977394104,False,1,3,175,permute
180,ph,3,26,0.0038834409788250923,False,1,3,175,permute
181,ill,3,27,0.0033950330689549446,False,1,3,175,permute
182,is,3,28,0.01619000919163227,False,1,3,175,permute
183,.,3,29,2.82185697555542,True,1,3,175,permute
0,Before,0,0,nan,False,1,3,176,permute
1, the,0,1,2.551027297973633,False,1,3,176,permute
2, meeting,0,2,5.753713607788086,False,1,3,176,permute
3,",",0,3,0.6362646222114563,True,1,3,176,permute
4, Mary,0,4,8.620794296264648,False,1,3,176,permute
5, wrote,0,5,6.034746170043945,False,1,3,176,permute
6, down,0,6,4.396554946899414,False,1,3,176,permute
7, the,0,7,1.3433159589767456,False,1,3,176,permute
8, following,0,8,4.053033351898193,False,1,3,176,permute
9, list,0,9,4.172577381134033,False,1,3,176,permute
10, of,0,10,0.18576112389564514,False,1,3,176,permute
11, words,0,11,6.043724060058594,False,1,3,176,permute
12,:,0,12,1.203829288482666,True,1,3,176,permute
13, ocean,1,0,13.119551658630371,False,1,3,176,permute
14,",",1,1,0.9137435555458069,True,1,3,176,permute
15, cave,1,2,6.600228309631348,False,1,3,176,permute
16,",",1,3,0.18148578703403473,True,1,3,176,permute
17, plain,1,4,8.877610206604004,False,1,3,176,permute
18,",",1,5,0.20305608212947845,True,1,3,176,permute
19, volcano,1,6,7.017168045043945,False,1,3,176,permute
20,",",1,7,0.1461344063282013,True,1,3,176,permute
21, plateau,1,8,8.816776275634766,False,1,3,176,permute
22,",",1,9,0.11027771234512329,True,1,3,176,permute
23, g,1,10,6.581855773925781,False,1,3,176,permute
24,ully,1,11,1.9434045553207397,False,1,3,176,permute
25,",",1,12,0.10138934850692749,True,1,3,176,permute
26, stream,1,13,5.40165901184082,False,1,3,176,permute
27,",",1,14,0.15887853503227234,True,1,3,176,permute
28, sea,1,15,4.043171405792236,False,1,3,176,permute
29,",",1,16,0.25102999806404114,True,1,3,176,permute
30, desert,1,17,5.070335388183594,False,1,3,176,permute
31,",",1,18,0.1614094227552414,True,1,3,176,permute
32, cre,1,19,7.586710453033447,False,1,3,176,permute
33,vice,1,20,0.2313961684703827,False,1,3,176,permute
34,.,1,21,2.5377519130706787,True,1,3,176,permute
35,After,2,0,10.503988265991211,False,1,3,176,permute
36, the,2,1,1.6143145561218262,False,1,3,176,permute
37, meeting,2,2,0.2746332287788391,False,1,3,176,permute
38,",",2,3,0.29697883129119873,True,1,3,176,permute
39, Mary,2,4,0.8408082723617554,False,1,3,176,permute
40, went,2,5,4.315581321716309,False,1,3,176,permute
41, for,2,6,5.888563632965088,False,1,3,176,permute
42, a,2,7,0.831066370010376,False,1,3,176,permute
43, walk,2,8,1.3432564735412598,False,1,3,176,permute
44,.,2,9,2.4005653858184814,True,1,3,176,permute
45, It,2,10,4.256129741668701,False,1,3,176,permute
46, was,2,11,0.3845454454421997,False,1,3,176,permute
47, a,2,12,1.931605577468872,False,1,3,176,permute
48, busy,2,13,5.290221214294434,False,1,3,176,permute
49, day,2,14,0.5326480269432068,False,1,3,176,permute
50, and,2,15,2.446953535079956,False,1,3,176,permute
51, she,2,16,1.3091821670532227,False,1,3,176,permute
52, needed,2,17,4.299070358276367,False,1,3,176,permute
53, a,2,18,1.8802449703216553,False,1,3,176,permute
54, break,2,19,1.104659080505371,False,1,3,176,permute
55,.,2,20,0.8073566555976868,True,1,3,176,permute
56, Outside,2,21,8.489426612854004,False,1,3,176,permute
57, was,2,22,3.009889841079712,False,1,3,176,permute
58, really,2,23,8.150396347045898,False,1,3,176,permute
59, beautiful,2,24,3.7576675415039062,False,1,3,176,permute
60, and,2,25,1.5841827392578125,False,1,3,176,permute
61, warm,2,26,4.604045867919922,False,1,3,176,permute
62, and,2,27,2.393325090408325,False,1,3,176,permute
63, the,2,28,2.645077705383301,False,1,3,176,permute
64, flowers,2,29,5.985106468200684,False,1,3,176,permute
65, in,2,30,3.3772051334381104,False,1,3,176,permute
66, the,2,31,0.2499307543039322,False,1,3,176,permute
67, park,2,32,4.667724132537842,False,1,3,176,permute
68, were,2,33,0.6294383406639099,False,1,3,176,permute
69, blo,2,34,3.0782852172851562,False,1,3,176,permute
70,oming,2,35,0.0021370449103415012,False,1,3,176,permute
71,.,2,36,0.4801998436450958,True,1,3,176,permute
72, While,2,37,5.7407050132751465,False,1,3,176,permute
73, she,2,38,1.4562972784042358,False,1,3,176,permute
74, was,2,39,0.31718870997428894,False,1,3,176,permute
75, walking,2,40,1.3920880556106567,False,1,3,176,permute
76,",",2,41,0.5733641982078552,True,1,3,176,permute
77, she,2,42,0.8083896636962891,False,1,3,176,permute
78, listened,2,43,6.704668045043945,False,1,3,176,permute
79, to,2,44,0.12264616042375565,False,1,3,176,permute
80, the,2,45,1.115576148033142,False,1,3,176,permute
81, wonderful,2,46,6.014832496643066,False,1,3,176,permute
82, bird,2,47,5.875985145568848,False,1,3,176,permute
83, songs,2,48,3.6445939540863037,False,1,3,176,permute
84,.,2,49,1.915866732597351,True,1,3,176,permute
85, During,2,50,4.917202949523926,False,1,3,176,permute
86, the,2,51,0.5589762926101685,False,1,3,176,permute
87, walk,2,52,1.0717594623565674,False,1,3,176,permute
88,",",2,53,0.19330008327960968,True,1,3,176,permute
89, Mary,2,54,1.778577208518982,False,1,3,176,permute
90, could,2,55,5.153083801269531,False,1,3,176,permute
91, not,2,56,3.2954342365264893,False,1,3,176,permute
92, stop,2,57,2.595001697540283,False,1,3,176,permute
93, thinking,2,58,1.572761058807373,False,1,3,176,permute
94, about,2,59,0.20336604118347168,False,1,3,176,permute
95, the,2,60,1.0333366394042969,False,1,3,176,permute
96, meeting,2,61,8.555219650268555,False,1,3,176,permute
97,.,2,62,1.0531573295593262,True,1,3,176,permute
98, She,2,63,1.3036613464355469,False,1,3,176,permute
99, was,2,64,2.132375717163086,False,1,3,176,permute
100, thinking,2,65,3.2070188522338867,False,1,3,176,permute
101, about,2,66,0.35228121280670166,False,1,3,176,permute
102, the,2,67,1.2032171487808228,False,1,3,176,permute
103, discussions,2,68,8.414825439453125,False,1,3,176,permute
104, she,2,69,2.2552618980407715,False,1,3,176,permute
105, had,2,70,0.3809880316257477,False,1,3,176,permute
106, with,2,71,0.863294243812561,False,1,3,176,permute
107, her,2,72,1.9212642908096313,False,1,3,176,permute
108, coworkers,2,73,7.0804548263549805,False,1,3,176,permute
109,.,2,74,1.6845625638961792,True,1,3,176,permute
110, Luckily,2,75,8.933553695678711,False,1,3,176,permute
111,",",2,76,0.3894045948982239,True,1,3,176,permute
112, she,2,77,1.130237102508545,False,1,3,176,permute
113, met,2,78,5.074120044708252,False,1,3,176,permute
114, her,2,79,3.040933609008789,False,1,3,176,permute
115, neighbors,2,80,5.4926066398620605,False,1,3,176,permute
116, Sarah,2,81,10.341507911682129,False,1,3,176,permute
117, and,2,82,0.4587521255016327,False,1,3,176,permute
118, Ryan,2,83,5.945347785949707,False,1,3,176,permute
119, and,2,84,1.9687858819961548,False,1,3,176,permute
120, they,2,85,1.4269386529922485,False,1,3,176,permute
121, talked,2,86,4.705747127532959,False,1,3,176,permute
122, briefly,2,87,7.2703633308410645,False,1,3,176,permute
123,.,2,88,1.1691431999206543,True,1,3,176,permute
124, After,2,89,2.347156286239624,False,1,3,176,permute
125, they,2,90,3.1626906394958496,False,1,3,176,permute
126, said,2,91,4.973350524902344,False,1,3,176,permute
127, goodbye,2,92,1.2671918869018555,False,1,3,176,permute
128,",",2,93,0.35729244351387024,True,1,3,176,permute
129, Mary,2,94,0.44358953833580017,False,1,3,176,permute
130, started,2,95,3.836494207382202,False,1,3,176,permute
131, walking,2,96,2.67020320892334,False,1,3,176,permute
132, towards,2,97,3.574648380279541,False,1,3,176,permute
133, home,2,98,5.284850597381592,False,1,3,176,permute
134,.,2,99,0.3899841010570526,True,1,3,176,permute
135, When,2,100,3.120452642440796,False,1,3,176,permute
136, she,2,101,0.15627597272396088,False,1,3,176,permute
137, got,2,102,1.902190089225769,False,1,3,176,permute
138, back,2,103,3.3764734268188477,False,1,3,176,permute
139,",",2,104,1.3338361978530884,True,1,3,176,permute
140, she,2,105,0.278938889503479,False,1,3,176,permute
141, read,2,106,5.8809404373168945,False,1,3,176,permute
142, the,2,107,1.4201260805130005,False,1,3,176,permute
143, list,2,108,2.279512405395508,False,1,3,176,permute
144, again,2,109,2.3001627922058105,False,1,3,176,permute
145,:,2,110,4.095780849456787,True,1,3,176,permute
146, g,3,0,6.628811359405518,False,1,3,176,permute
147,ully,3,1,0.06857307255268097,False,1,3,176,permute
148,",",3,2,0.035097748041152954,True,1,3,176,permute
149, stream,3,3,3.940497398376465,False,1,3,176,permute
150,",",3,4,0.025035737082362175,True,1,3,176,permute
151, plain,3,5,4.137960433959961,False,1,3,176,permute
152,",",3,6,0.05352241173386574,True,1,3,176,permute
153, sea,3,7,5.251752853393555,False,1,3,176,permute
154,",",3,8,0.1767796277999878,True,1,3,176,permute
155, volcano,3,9,6.082631587982178,False,1,3,176,permute
156,",",3,10,0.11494437605142593,True,1,3,176,permute
157, desert,3,11,5.092951774597168,False,1,3,176,permute
158,",",3,12,0.12744325399398804,True,1,3,176,permute
159, ocean,3,13,9.665060043334961,False,1,3,176,permute
160,",",3,14,0.2588159441947937,True,1,3,176,permute
161, cre,3,15,0.3928661644458771,False,1,3,176,permute
162,vice,3,16,0.0012450808426365256,False,1,3,176,permute
163,",",3,17,1.857911467552185,True,1,3,176,permute
164, cave,3,18,3.049919843673706,False,1,3,176,permute
165,",",3,19,0.12787501513957977,True,1,3,176,permute
166, plateau,3,20,6.382842063903809,False,1,3,176,permute
167,.,3,21,2.4866113662719727,True,1,3,176,permute
0,Before,0,0,nan,False,1,3,177,permute
1, the,0,1,2.551027297973633,False,1,3,177,permute
2, meeting,0,2,5.753713607788086,False,1,3,177,permute
3,",",0,3,0.6362646222114563,True,1,3,177,permute
4, Mary,0,4,8.620794296264648,False,1,3,177,permute
5, wrote,0,5,6.034746170043945,False,1,3,177,permute
6, down,0,6,4.396554946899414,False,1,3,177,permute
7, the,0,7,1.3433159589767456,False,1,3,177,permute
8, following,0,8,4.053033351898193,False,1,3,177,permute
9, list,0,9,4.172577381134033,False,1,3,177,permute
10, of,0,10,0.18576112389564514,False,1,3,177,permute
11, words,0,11,6.043724060058594,False,1,3,177,permute
12,:,0,12,1.203829288482666,True,1,3,177,permute
13, em,1,0,10.534262657165527,False,1,3,177,permute
14,be,1,1,5.301253318786621,False,1,3,177,permute
15,zz,1,2,0.00677064573392272,False,1,3,177,permute
16,ling,1,3,4.385441303253174,False,1,3,177,permute
17,",",1,4,1.0318435430526733,True,1,3,177,permute
