,token,trialID,positionID,subtok,surp,ispunct,prefix,prompt,list_len,stimID,second_list
16,:,0,16,-1,3.6773507595062256,True,1,1,5,6,repeat
17, oven,1,0,1,14.468657493591309,False,1,1,5,6,repeat
18,",",1,1,-1,1.0230145454406738,True,1,1,5,6,repeat
19, patient,1,2,2,11.21304988861084,False,1,1,5,6,repeat
20,",",1,3,-1,0.22696922719478607,True,1,1,5,6,repeat
21, daughter,1,4,3,7.654876232147217,False,1,1,5,6,repeat
22,",",1,5,-1,0.3232242465019226,True,1,1,5,6,repeat
23, bubble,1,6,4,11.348079681396484,False,1,1,5,6,repeat
24,",",1,7,-1,0.8834943771362305,True,1,1,5,6,repeat
25, colour,1,8,5,9.671789169311523,False,1,1,5,6,repeat
26,.,1,9,-1,2.5035457611083984,True,1,1,5,6,repeat
27,And,2,0,0,12.214223861694336,False,1,1,5,6,repeat
28, the,2,1,1,2.506625175476074,False,1,1,5,6,repeat
29, other,2,2,2,2.0487473011016846,False,1,1,5,6,repeat
30,:,2,3,-1,3.0173985958099365,True,1,1,5,6,repeat
31, oven,3,0,1,4.631679534912109,False,1,1,5,6,repeat
32,",",3,1,-1,0.3566467761993408,True,1,1,5,6,repeat
33, patient,3,2,2,2.362802267074585,False,1,1,5,6,repeat
34,",",3,3,-1,0.044880252331495285,True,1,1,5,6,repeat
35, daughter,3,4,3,0.5050967931747437,False,1,1,5,6,repeat
36,",",3,5,-1,0.08531675487756729,True,1,1,5,6,repeat
37, bubble,3,6,4,1.0056207180023193,False,1,1,5,6,repeat
38,",",3,7,-1,0.14500033855438232,True,1,1,5,6,repeat
39, colour,3,8,5,0.12434825301170349,False,1,1,5,6,repeat
40,.,3,9,-1,0.17594227194786072,True,1,1,5,6,repeat
41,<|endoftext|>,3,10,-2,3.7146449089050293,False,1,1,5,6,repeat
0,<|endoftext|>,0,0,-2,nan,False,1,1,5,7,repeat
1, Before,0,1,1,12.528407096862793,False,1,1,5,7,repeat
2, the,0,2,2,2.4726693630218506,False,1,1,5,7,repeat
3, meeting,0,3,3,6.759095191955566,False,1,1,5,7,repeat
4,",",0,4,-1,0.9914171695709229,True,1,1,5,7,repeat
5, Mary,0,5,4,8.550304412841797,False,1,1,5,7,repeat
6, wrote,0,6,5,6.019630432128906,False,1,1,5,7,repeat
7, down,0,7,6,4.496373653411865,False,1,1,5,7,repeat
8, the,0,8,7,1.2372602224349976,False,1,1,5,7,repeat
9, following,0,9,8,4.111538410186768,False,1,1,5,7,repeat
10, lists,0,10,9,7.842437267303467,False,1,1,5,7,repeat
11, of,0,11,10,0.49632617831230164,False,1,1,5,7,repeat
12, words,0,12,11,6.3023152351379395,False,1,1,5,7,repeat
13,.,0,13,-1,2.9900951385498047,True,1,1,5,7,repeat
14, One,0,14,12,4.730581283569336,False,1,1,5,7,repeat
15, was,0,15,13,1.810640811920166,False,1,1,5,7,repeat
16,:,0,16,-1,3.6773507595062256,True,1,1,5,7,repeat
17, village,1,0,1,11.890463829040527,False,1,1,5,7,repeat
18,",",1,1,-1,1.0037431716918945,True,1,1,5,7,repeat
19, shipping,1,2,2,12.224198341369629,False,1,1,5,7,repeat
20,",",1,3,-1,0.5700985193252563,True,1,1,5,7,repeat
21, beauty,1,4,3,9.032559394836426,False,1,1,5,7,repeat
22,",",1,5,-1,0.244472935795784,True,1,1,5,7,repeat
23, football,1,6,4,9.577628135681152,False,1,1,5,7,repeat
24,",",1,7,-1,0.24802623689174652,True,1,1,5,7,repeat
25, merit,1,8,5,9.74422550201416,False,1,1,5,7,repeat
26,.,1,9,-1,4.754433631896973,True,1,1,5,7,repeat
27,And,2,0,0,11.754861831665039,False,1,1,5,7,repeat
28, the,2,1,1,2.5130488872528076,False,1,1,5,7,repeat
29, other,2,2,2,1.9224903583526611,False,1,1,5,7,repeat
30,:,2,3,-1,3.09983229637146,True,1,1,5,7,repeat
31, village,3,0,1,3.5761542320251465,False,1,1,5,7,repeat
32,",",3,1,-1,0.1782122701406479,True,1,1,5,7,repeat
33, shipping,3,2,2,3.786306381225586,False,1,1,5,7,repeat
34,",",3,3,-1,0.09658092260360718,True,1,1,5,7,repeat
35, beauty,3,4,3,0.28811874985694885,False,1,1,5,7,repeat
36,",",3,5,-1,0.12561574578285217,True,1,1,5,7,repeat
37, football,3,6,4,0.6317422389984131,False,1,1,5,7,repeat
38,",",3,7,-1,0.17410962283611298,True,1,1,5,7,repeat
39, merit,3,8,5,0.2883632481098175,False,1,1,5,7,repeat
40,.,3,9,-1,0.14900054037570953,True,1,1,5,7,repeat
41,<|endoftext|>,3,10,-2,3.105905055999756,False,1,1,5,7,repeat
0,<|endoftext|>,0,0,-2,nan,False,1,1,5,8,repeat
1, Before,0,1,1,12.528407096862793,False,1,1,5,8,repeat
2, the,0,2,2,2.4726693630218506,False,1,1,5,8,repeat
3, meeting,0,3,3,6.759095191955566,False,1,1,5,8,repeat
4,",",0,4,-1,0.9914171695709229,True,1,1,5,8,repeat
5, Mary,0,5,4,8.550304412841797,False,1,1,5,8,repeat
6, wrote,0,6,5,6.019630432128906,False,1,1,5,8,repeat
7, down,0,7,6,4.496373653411865,False,1,1,5,8,repeat
8, the,0,8,7,1.2372602224349976,False,1,1,5,8,repeat
9, following,0,9,8,4.111538410186768,False,1,1,5,8,repeat
10, lists,0,10,9,7.842437267303467,False,1,1,5,8,repeat
11, of,0,11,10,0.49632617831230164,False,1,1,5,8,repeat
12, words,0,12,11,6.3023152351379395,False,1,1,5,8,repeat
13,.,0,13,-1,2.9900951385498047,True,1,1,5,8,repeat
14, One,0,14,12,4.730581283569336,False,1,1,5,8,repeat
15, was,0,15,13,1.810640811920166,False,1,1,5,8,repeat
16,:,0,16,-1,3.6773507595062256,True,1,1,5,8,repeat
17, county,1,0,1,12.666556358337402,False,1,1,5,8,repeat
18,",",1,1,-1,1.3957149982452393,True,1,1,5,8,repeat
19, muscle,1,2,2,11.533546447753906,False,1,1,5,8,repeat
20,",",1,3,-1,0.39339950680732727,True,1,1,5,8,repeat
21, vapor,1,4,3,12.094473838806152,False,1,1,5,8,repeat
22,",",1,5,-1,0.33474305272102356,True,1,1,5,8,repeat
23, shepherd,1,6,4,11.279035568237305,False,1,1,5,8,repeat
24,",",1,7,-1,0.25106099247932434,True,1,1,5,8,repeat
25, sickness,1,8,5,8.746322631835938,False,1,1,5,8,repeat
26,.,1,9,-1,2.8099348545074463,True,1,1,5,8,repeat
27,And,2,0,0,11.791631698608398,False,1,1,5,8,repeat
28, the,2,1,1,2.463240623474121,False,1,1,5,8,repeat
29, other,2,2,2,1.9743220806121826,False,1,1,5,8,repeat
30,:,2,3,-1,3.122901201248169,True,1,1,5,8,repeat
31, county,3,0,1,3.6396515369415283,False,1,1,5,8,repeat
32,",",3,1,-1,0.1385977566242218,True,1,1,5,8,repeat
33, muscle,3,2,2,3.8424530029296875,False,1,1,5,8,repeat
34,",",3,3,-1,0.06598067283630371,True,1,1,5,8,repeat
35, vapor,3,4,3,1.372934103012085,False,1,1,5,8,repeat
36,",",3,5,-1,0.08470194041728973,True,1,1,5,8,repeat
37, shepherd,3,6,4,1.1843457221984863,False,1,1,5,8,repeat
38,",",3,7,-1,0.19477373361587524,True,1,1,5,8,repeat
39, sickness,3,8,5,0.16258634626865387,False,1,1,5,8,repeat
40,.,3,9,-1,0.2050144225358963,True,1,1,5,8,repeat
41,<|endoftext|>,3,10,-2,3.86769437789917,False,1,1,5,8,repeat
0,<|endoftext|>,0,0,-2,nan,False,1,1,5,9,repeat
1, Before,0,1,1,12.528407096862793,False,1,1,5,9,repeat
2, the,0,2,2,2.4726693630218506,False,1,1,5,9,repeat
3, meeting,0,3,3,6.759095191955566,False,1,1,5,9,repeat
4,",",0,4,-1,0.9914171695709229,True,1,1,5,9,repeat
5, Mary,0,5,4,8.550304412841797,False,1,1,5,9,repeat
6, wrote,0,6,5,6.019630432128906,False,1,1,5,9,repeat
7, down,0,7,6,4.496373653411865,False,1,1,5,9,repeat
8, the,0,8,7,1.2372602224349976,False,1,1,5,9,repeat
9, following,0,9,8,4.111538410186768,False,1,1,5,9,repeat
10, lists,0,10,9,7.842437267303467,False,1,1,5,9,repeat
11, of,0,11,10,0.49632617831230164,False,1,1,5,9,repeat
12, words,0,12,11,6.3023152351379395,False,1,1,5,9,repeat
13,.,0,13,-1,2.9900951385498047,True,1,1,5,9,repeat
14, One,0,14,12,4.730581283569336,False,1,1,5,9,repeat
15, was,0,15,13,1.810640811920166,False,1,1,5,9,repeat
16,:,0,16,-1,3.6773507595062256,True,1,1,5,9,repeat
17, iron,1,0,1,12.649374961853027,False,1,1,5,9,repeat
18,",",1,1,-1,1.1074334383010864,True,1,1,5,9,repeat
19, onion,1,2,2,8.800346374511719,False,1,1,5,9,repeat
20,",",1,3,-1,0.12669304013252258,True,1,1,5,9,repeat
21, opera,1,4,3,11.969650268554688,False,1,1,5,9,repeat
22,",",1,5,-1,0.5359169840812683,True,1,1,5,9,repeat
23, attack,1,6,4,11.268986701965332,False,1,1,5,9,repeat
24,",",1,7,-1,0.47862130403518677,True,1,1,5,9,repeat
25, prison,1,8,5,8.255256652832031,False,1,1,5,9,repeat
26,.,1,9,-1,2.7443251609802246,True,1,1,5,9,repeat
27,And,2,0,0,11.729645729064941,False,1,1,5,9,repeat
28, the,2,1,1,2.4466893672943115,False,1,1,5,9,repeat
29, other,2,2,2,2.006162166595459,False,1,1,5,9,repeat
30,:,2,3,-1,3.1238484382629395,True,1,1,5,9,repeat
31, iron,3,0,1,4.430417060852051,False,1,1,5,9,repeat
32,",",3,1,-1,0.5477134585380554,True,1,1,5,9,repeat
33, onion,3,2,2,1.656288504600525,False,1,1,5,9,repeat
34,",",3,3,-1,0.039819639176130295,True,1,1,5,9,repeat
35, opera,3,4,3,0.9880856275558472,False,1,1,5,9,repeat
36,",",3,5,-1,0.13040335476398468,True,1,1,5,9,repeat
37, attack,3,6,4,0.4839854836463928,False,1,1,5,9,repeat
38,",",3,7,-1,0.30329740047454834,True,1,1,5,9,repeat
39, prison,3,8,5,0.13240009546279907,False,1,1,5,9,repeat
40,.,3,9,-1,0.14749547839164734,True,1,1,5,9,repeat
41,<|endoftext|>,3,10,-2,3.411074638366699,False,1,1,5,9,repeat
0,<|endoftext|>,0,0,-2,nan,False,1,1,5,10,repeat
1, Before,0,1,1,12.528407096862793,False,1,1,5,10,repeat
2, the,0,2,2,2.4726693630218506,False,1,1,5,10,repeat
3, meeting,0,3,3,6.759095191955566,False,1,1,5,10,repeat
4,",",0,4,-1,0.9914171695709229,True,1,1,5,10,repeat
5, Mary,0,5,4,8.550304412841797,False,1,1,5,10,repeat
6, wrote,0,6,5,6.019630432128906,False,1,1,5,10,repeat
7, down,0,7,6,4.496373653411865,False,1,1,5,10,repeat
8, the,0,8,7,1.2372602224349976,False,1,1,5,10,repeat
9, following,0,9,8,4.111538410186768,False,1,1,5,10,repeat
10, lists,0,10,9,7.842437267303467,False,1,1,5,10,repeat
11, of,0,11,10,0.49632617831230164,False,1,1,5,10,repeat
12, words,0,12,11,6.3023152351379395,False,1,1,5,10,repeat
13,.,0,13,-1,2.9900951385498047,True,1,1,5,10,repeat
14, One,0,14,12,4.730581283569336,False,1,1,5,10,repeat
15, was,0,15,13,1.810640811920166,False,1,1,5,10,repeat
16,:,0,16,-1,3.6773507595062256,True,1,1,5,10,repeat
17, blanket,1,0,1,13.49060344696045,False,1,1,5,10,repeat
18,",",1,1,-1,1.0152939558029175,True,1,1,5,10,repeat
19, marriage,1,2,2,10.001773834228516,False,1,1,5,10,repeat
20,",",1,3,-1,0.5118220448493958,True,1,1,5,10,repeat
21, ticket,1,4,3,11.553144454956055,False,1,1,5,10,repeat
22,",",1,5,-1,0.7274884581565857,True,1,1,5,10,repeat
23, baby,1,6,4,6.709308624267578,False,1,1,5,10,repeat
24,",",1,7,-1,0.38059043884277344,True,1,1,5,10,repeat
25, treasure,1,8,5,9.052749633789062,False,1,1,5,10,repeat
26,.,1,9,-1,2.2887892723083496,True,1,1,5,10,repeat
27,And,2,0,0,11.47558307647705,False,1,1,5,10,repeat
28, the,2,1,1,2.5492072105407715,False,1,1,5,10,repeat
29, other,2,2,2,1.9080907106399536,False,1,1,5,10,repeat
30,:,2,3,-1,3.066145658493042,True,1,1,5,10,repeat
31, blanket,3,0,1,4.303360939025879,False,1,1,5,10,repeat
32,",",3,1,-1,0.26393115520477295,True,1,1,5,10,repeat
33, marriage,3,2,2,1.2148221731185913,False,1,1,5,10,repeat
34,",",3,3,-1,0.0818922221660614,True,1,1,5,10,repeat
35, ticket,3,4,3,0.6371386051177979,False,1,1,5,10,repeat
36,",",3,5,-1,0.09841478615999222,True,1,1,5,10,repeat
37, baby,3,6,4,0.34662389755249023,False,1,1,5,10,repeat
38,",",3,7,-1,0.17212186753749847,True,1,1,5,10,repeat
39, treasure,3,8,5,0.10959815233945847,False,1,1,5,10,repeat
40,.,3,9,-1,0.2107650488615036,True,1,1,5,10,repeat
41,<|endoftext|>,3,10,-2,3.352198600769043,False,1,1,5,10,repeat
0,<|endoftext|>,0,0,-2,nan,False,1,1,5,11,repeat
1, Before,0,1,1,12.528407096862793,False,1,1,5,11,repeat
2, the,0,2,2,2.4726693630218506,False,1,1,5,11,repeat
3, meeting,0,3,3,6.759095191955566,False,1,1,5,11,repeat
4,",",0,4,-1,0.9914171695709229,True,1,1,5,11,repeat
5, Mary,0,5,4,8.550304412841797,False,1,1,5,11,repeat
6, wrote,0,6,5,6.019630432128906,False,1,1,5,11,repeat
7, down,0,7,6,4.496373653411865,False,1,1,5,11,repeat
8, the,0,8,7,1.2372602224349976,False,1,1,5,11,repeat
9, following,0,9,8,4.111538410186768,False,1,1,5,11,repeat
10, lists,0,10,9,7.842437267303467,False,1,1,5,11,repeat
11, of,0,11,10,0.49632617831230164,False,1,1,5,11,repeat
12, words,0,12,11,6.3023152351379395,False,1,1,5,11,repeat
13,.,0,13,-1,2.9900951385498047,True,1,1,5,11,repeat
14, One,0,14,12,4.730581283569336,False,1,1,5,11,repeat
15, was,0,15,13,1.810640811920166,False,1,1,5,11,repeat
16,:,0,16,-1,3.6773507595062256,True,1,1,5,11,repeat
17, summer,1,0,1,11.236517906188965,False,1,1,5,11,repeat
18,",",1,1,-1,1.0894578695297241,True,1,1,5,11,repeat
19, bottom,1,2,2,10.540922164916992,False,1,1,5,11,repeat
20,",",1,3,-1,2.3184800148010254,True,1,1,5,11,repeat
21, meaning,1,4,3,8.010483741760254,False,1,1,5,11,repeat
22,",",1,5,-1,3.7164018154144287,True,1,1,5,11,repeat
23, campaign,1,6,4,10.848653793334961,False,1,1,5,11,repeat
24,",",1,7,-1,0.6825857758522034,True,1,1,5,11,repeat
25, voyage,1,8,5,10.858620643615723,False,1,1,5,11,repeat
26,.,1,9,-1,2.4694440364837646,True,1,1,5,11,repeat
27,And,2,0,0,12.179105758666992,False,1,1,5,11,repeat
28, the,2,1,1,2.4447672367095947,False,1,1,5,11,repeat
29, other,2,2,2,1.5750069618225098,False,1,1,5,11,repeat
30,:,2,3,-1,3.1595067977905273,True,1,1,5,11,repeat
31, summer,3,0,1,2.7714123725891113,False,1,1,5,11,repeat
32,",",3,1,-1,0.2965764105319977,True,1,1,5,11,repeat
33, bottom,3,2,2,1.634989857673645,False,1,1,5,11,repeat
34,",",3,3,-1,0.2098950892686844,True,1,1,5,11,repeat
35, meaning,3,4,3,0.6252771615982056,False,1,1,5,11,repeat
36,",",3,5,-1,0.16838513314723969,True,1,1,5,11,repeat
37, campaign,3,6,4,1.2126444578170776,False,1,1,5,11,repeat
38,",",3,7,-1,0.5205697417259216,True,1,1,5,11,repeat
39, voyage,3,8,5,0.18148817121982574,False,1,1,5,11,repeat
40,.,3,9,-1,0.16077744960784912,True,1,1,5,11,repeat
41,<|endoftext|>,3,10,-2,3.5081491470336914,False,1,1,5,11,repeat
0,<|endoftext|>,0,0,-2,nan,False,1,1,5,12,repeat
1, Before,0,1,1,12.528407096862793,False,1,1,5,12,repeat
2, the,0,2,2,2.4726693630218506,False,1,1,5,12,repeat
3, meeting,0,3,3,6.759095191955566,False,1,1,5,12,repeat
4,",",0,4,-1,0.9914171695709229,True,1,1,5,12,repeat
5, Mary,0,5,4,8.550304412841797,False,1,1,5,12,repeat
6, wrote,0,6,5,6.019630432128906,False,1,1,5,12,repeat
7, down,0,7,6,4.496373653411865,False,1,1,5,12,repeat
8, the,0,8,7,1.2372602224349976,False,1,1,5,12,repeat
9, following,0,9,8,4.111538410186768,False,1,1,5,12,repeat
10, lists,0,10,9,7.842437267303467,False,1,1,5,12,repeat
11, of,0,11,10,0.49632617831230164,False,1,1,5,12,repeat
12, words,0,12,11,6.3023152351379395,False,1,1,5,12,repeat
13,.,0,13,-1,2.9900951385498047,True,1,1,5,12,repeat
14, One,0,14,12,4.730581283569336,False,1,1,5,12,repeat
15, was,0,15,13,1.810640811920166,False,1,1,5,12,repeat
16,:,0,16,-1,3.6773507595062256,True,1,1,5,12,repeat
17, effort,1,0,1,12.397871971130371,False,1,1,5,12,repeat
18,",",1,1,-1,0.8769979476928711,True,1,1,5,12,repeat
19, province,1,2,2,12.471275329589844,False,1,1,5,12,repeat
20,",",1,3,-1,0.16185779869556427,True,1,1,5,12,repeat
21, parcel,1,4,3,9.448345184326172,False,1,1,5,12,repeat
22,",",1,5,-1,0.39055103063583374,True,1,1,5,12,repeat
23, temple,1,6,4,8.926019668579102,False,1,1,5,12,repeat
24,",",1,7,-1,0.22630664706230164,True,1,1,5,12,repeat
25, river,1,8,5,6.6617326736450195,False,1,1,5,12,repeat
26,.,1,9,-1,2.4643516540527344,True,1,1,5,12,repeat
27,And,2,0,0,11.714599609375,False,1,1,5,12,repeat
28, the,2,1,1,2.4632010459899902,False,1,1,5,12,repeat
29, other,2,2,2,1.9818178415298462,False,1,1,5,12,repeat
30,:,2,3,-1,3.0480642318725586,True,1,1,5,12,repeat
31, effort,3,0,1,3.254549503326416,False,1,1,5,12,repeat
32,",",3,1,-1,0.2808982729911804,True,1,1,5,12,repeat
33, province,3,2,2,2.234022617340088,False,1,1,5,12,repeat
34,",",3,3,-1,0.04221144691109657,True,1,1,5,12,repeat
35, parcel,3,4,3,0.5730855464935303,False,1,1,5,12,repeat
36,",",3,5,-1,0.07983969897031784,True,1,1,5,12,repeat
37, temple,3,6,4,1.1096926927566528,False,1,1,5,12,repeat
38,",",3,7,-1,0.22553783655166626,True,1,1,5,12,repeat
39, river,3,8,5,0.18479213118553162,False,1,1,5,12,repeat
40,.,3,9,-1,0.17015329003334045,True,1,1,5,12,repeat
41,<|endoftext|>,3,10,-2,3.876857280731201,False,1,1,5,12,repeat
0,<|endoftext|>,0,0,-2,nan,False,1,1,5,13,repeat
1, Before,0,1,1,12.528407096862793,False,1,1,5,13,repeat
2, the,0,2,2,2.4726693630218506,False,1,1,5,13,repeat
3, meeting,0,3,3,6.759095191955566,False,1,1,5,13,repeat
4,",",0,4,-1,0.9914171695709229,True,1,1,5,13,repeat
5, Mary,0,5,4,8.550304412841797,False,1,1,5,13,repeat
6, wrote,0,6,5,6.019630432128906,False,1,1,5,13,repeat
7, down,0,7,6,4.496373653411865,False,1,1,5,13,repeat
8, the,0,8,7,1.2372602224349976,False,1,1,5,13,repeat
9, following,0,9,8,4.111538410186768,False,1,1,5,13,repeat
10, lists,0,10,9,7.842437267303467,False,1,1,5,13,repeat
11, of,0,11,10,0.49632617831230164,False,1,1,5,13,repeat
12, words,0,12,11,6.3023152351379395,False,1,1,5,13,repeat
13,.,0,13,-1,2.9900951385498047,True,1,1,5,13,repeat
14, One,0,14,12,4.730581283569336,False,1,1,5,13,repeat
15, was,0,15,13,1.810640811920166,False,1,1,5,13,repeat
16,:,0,16,-1,3.6773507595062256,True,1,1,5,13,repeat
17, acre,1,0,1,14.11624813079834,False,1,1,5,13,repeat
18,",",1,1,-1,1.870476484298706,True,1,1,5,13,repeat
19, fortune,1,2,2,11.078010559082031,False,1,1,5,13,repeat
20,",",1,3,-1,0.17486374080181122,True,1,1,5,13,repeat
21, motive,1,4,3,9.908010482788086,False,1,1,5,13,repeat
22,",",1,5,-1,0.23686806857585907,True,1,1,5,13,repeat
23, question,1,6,4,8.878494262695312,False,1,1,5,13,repeat
24,",",1,7,-1,0.3703525960445404,True,1,1,5,13,repeat
25, service,1,8,5,7.814440727233887,False,1,1,5,13,repeat
26,.,1,9,-1,2.1562092304229736,True,1,1,5,13,repeat
27,And,2,0,0,11.760298728942871,False,1,1,5,13,repeat
28, the,2,1,1,2.457206964492798,False,1,1,5,13,repeat
29, other,2,2,2,1.6264809370040894,False,1,1,5,13,repeat
30,:,2,3,-1,3.3581337928771973,True,1,1,5,13,repeat
31, acre,3,0,1,4.448521614074707,False,1,1,5,13,repeat
32,",",3,1,-1,0.2388697862625122,True,1,1,5,13,repeat
33, fortune,3,2,2,1.5870722532272339,False,1,1,5,13,repeat
34,",",3,3,-1,0.04877513274550438,True,1,1,5,13,repeat
35, motive,3,4,3,1.2965140342712402,False,1,1,5,13,repeat
36,",",3,5,-1,0.08942249417304993,True,1,1,5,13,repeat
37, question,3,6,4,0.29669302701950073,False,1,1,5,13,repeat
38,",",3,7,-1,0.20622117817401886,True,1,1,5,13,repeat
39, service,3,8,5,0.40563827753067017,False,1,1,5,13,repeat
40,.,3,9,-1,0.19357840716838837,True,1,1,5,13,repeat
41,<|endoftext|>,3,10,-2,3.437828540802002,False,1,1,5,13,repeat
0,<|endoftext|>,0,0,-2,nan,False,1,1,5,14,repeat
1, Before,0,1,1,12.528407096862793,False,1,1,5,14,repeat
2, the,0,2,2,2.4726693630218506,False,1,1,5,14,repeat
3, meeting,0,3,3,6.759095191955566,False,1,1,5,14,repeat
4,",",0,4,-1,0.9914171695709229,True,1,1,5,14,repeat
5, Mary,0,5,4,8.550304412841797,False,1,1,5,14,repeat
6, wrote,0,6,5,6.019630432128906,False,1,1,5,14,repeat
7, down,0,7,6,4.496373653411865,False,1,1,5,14,repeat
8, the,0,8,7,1.2372602224349976,False,1,1,5,14,repeat
9, following,0,9,8,4.111538410186768,False,1,1,5,14,repeat
10, lists,0,10,9,7.842437267303467,False,1,1,5,14,repeat
11, of,0,11,10,0.49632617831230164,False,1,1,5,14,repeat
12, words,0,12,11,6.3023152351379395,False,1,1,5,14,repeat
13,.,0,13,-1,2.9900951385498047,True,1,1,5,14,repeat
14, One,0,14,12,4.730581283569336,False,1,1,5,14,repeat
15, was,0,15,13,1.810640811920166,False,1,1,5,14,repeat
16,:,0,16,-1,3.6773507595062256,True,1,1,5,14,repeat
17, motor,1,0,1,13.198477745056152,False,1,1,5,14,repeat
18,",",1,1,-1,1.9441593885421753,True,1,1,5,14,repeat
19, lawyer,1,2,2,8.910550117492676,False,1,1,5,14,repeat
20,",",1,3,-1,0.15219628810882568,True,1,1,5,14,repeat
21, powder,1,4,3,12.54035472869873,False,1,1,5,14,repeat
22,",",1,5,-1,0.9534740447998047,True,1,1,5,14,repeat
23, habit,1,6,4,8.667726516723633,False,1,1,5,14,repeat
24,",",1,7,-1,0.22438417375087738,True,1,1,5,14,repeat
25, mountain,1,8,5,8.013113975524902,False,1,1,5,14,repeat
26,.,1,9,-1,2.373037576675415,True,1,1,5,14,repeat
27,And,2,0,0,11.620467185974121,False,1,1,5,14,repeat
28, the,2,1,1,2.6152002811431885,False,1,1,5,14,repeat
29, other,2,2,2,1.7728044986724854,False,1,1,5,14,repeat
30,:,2,3,-1,3.075793504714966,True,1,1,5,14,repeat
31, motor,3,0,1,4.776030540466309,False,1,1,5,14,repeat
32,",",3,1,-1,0.5787509679794312,True,1,1,5,14,repeat
33, lawyer,3,2,2,1.5323480367660522,False,1,1,5,14,repeat
34,",",3,3,-1,0.050071533769369125,True,1,1,5,14,repeat
35, powder,3,4,3,0.4755113422870636,False,1,1,5,14,repeat
36,",",3,5,-1,0.16253609955310822,True,1,1,5,14,repeat
37, habit,3,6,4,0.4238700568675995,False,1,1,5,14,repeat
38,",",3,7,-1,0.27349868416786194,True,1,1,5,14,repeat
39, mountain,3,8,5,0.17606623470783234,False,1,1,5,14,repeat
40,.,3,9,-1,0.19088862836360931,True,1,1,5,14,repeat
41,<|endoftext|>,3,10,-2,3.761471748352051,False,1,1,5,14,repeat
0,<|endoftext|>,0,0,-2,nan,False,1,1,5,15,repeat
1, Before,0,1,1,12.528407096862793,False,1,1,5,15,repeat
2, the,0,2,2,2.4726693630218506,False,1,1,5,15,repeat
3, meeting,0,3,3,6.759095191955566,False,1,1,5,15,repeat
4,",",0,4,-1,0.9914171695709229,True,1,1,5,15,repeat
5, Mary,0,5,4,8.550304412841797,False,1,1,5,15,repeat
6, wrote,0,6,5,6.019630432128906,False,1,1,5,15,repeat
7, down,0,7,6,4.496373653411865,False,1,1,5,15,repeat
8, the,0,8,7,1.2372602224349976,False,1,1,5,15,repeat
9, following,0,9,8,4.111538410186768,False,1,1,5,15,repeat
10, lists,0,10,9,7.842437267303467,False,1,1,5,15,repeat
11, of,0,11,10,0.49632617831230164,False,1,1,5,15,repeat
12, words,0,12,11,6.3023152351379395,False,1,1,5,15,repeat
13,.,0,13,-1,2.9900951385498047,True,1,1,5,15,repeat
14, One,0,14,12,4.730581283569336,False,1,1,5,15,repeat
15, was,0,15,13,1.810640811920166,False,1,1,5,15,repeat
16,:,0,16,-1,3.6773507595062256,True,1,1,5,15,repeat
17, orange,1,0,1,12.028395652770996,False,1,1,5,15,repeat
18,",",1,1,-1,1.0599167346954346,True,1,1,5,15,repeat
19, letter,1,2,2,8.502544403076172,False,1,1,5,15,repeat
20,",",1,3,-1,1.5758187770843506,True,1,1,5,15,repeat
21, acid,1,4,3,8.031940460205078,False,1,1,5,15,repeat
22,",",1,5,-1,0.4688551425933838,True,1,1,5,15,repeat
23, stocking,1,6,4,12.03543472290039,False,1,1,5,15,repeat
24,",",1,7,-1,0.5183309316635132,True,1,1,5,15,repeat
25, olive,1,8,5,6.8759942054748535,False,1,1,5,15,repeat
26,.,1,9,-1,2.7833781242370605,True,1,1,5,15,repeat
27,And,2,0,0,11.835556030273438,False,1,1,5,15,repeat
28, the,2,1,1,2.394351005554199,False,1,1,5,15,repeat
29, other,2,2,2,1.8870210647583008,False,1,1,5,15,repeat
30,:,2,3,-1,3.2014143466949463,True,1,1,5,15,repeat
31, orange,3,0,1,2.83734130859375,False,1,1,5,15,repeat
32,",",3,1,-1,0.5529935956001282,True,1,1,5,15,repeat
33, letter,3,2,2,2.388054609298706,False,1,1,5,15,repeat
34,",",3,3,-1,0.08555709570646286,True,1,1,5,15,repeat
35, acid,3,4,3,1.1609156131744385,False,1,1,5,15,repeat
36,",",3,5,-1,0.1660042405128479,True,1,1,5,15,repeat
37, stocking,3,6,4,0.18220824003219604,False,1,1,5,15,repeat
38,",",3,7,-1,0.1652950495481491,True,1,1,5,15,repeat
39, olive,3,8,5,0.5084309577941895,False,1,1,5,15,repeat
40,.,3,9,-1,0.14147095382213593,True,1,1,5,15,repeat
41,<|endoftext|>,3,10,-2,3.7654035091400146,False,1,1,5,15,repeat
0,<|endoftext|>,0,0,-2,nan,False,1,1,5,16,repeat
1, Before,0,1,1,12.528407096862793,False,1,1,5,16,repeat
2, the,0,2,2,2.4726693630218506,False,1,1,5,16,repeat
3, meeting,0,3,3,6.759095191955566,False,1,1,5,16,repeat
4,",",0,4,-1,0.9914171695709229,True,1,1,5,16,repeat
5, Mary,0,5,4,8.550304412841797,False,1,1,5,16,repeat
6, wrote,0,6,5,6.019630432128906,False,1,1,5,16,repeat
7, down,0,7,6,4.496373653411865,False,1,1,5,16,repeat
8, the,0,8,7,1.2372602224349976,False,1,1,5,16,repeat
9, following,0,9,8,4.111538410186768,False,1,1,5,16,repeat
