word	sentid	corpuspos	markers	list_len	prompt_len	wlen	surp	hs	dHs
down	28	6	0	5	1	4	12.359661102294922	5.054750919342041	2.3827247619628906
the	28	7	0	5	1	3	2.0881338119506836	5.478602886199951	-0.42385196685791016
following	28	8	0	5	1	9	8.708403587341309	9.597563743591309	-4.118960857391357
lists	28	9	0	5	1	5	9.607193946838379	8.287297248840332	1.3102664947509766
of	28	10	0	5	1	2	2.7516086101531982	4.2685065269470215	4.0187907218933105
words	28	11	0	5	1	5	8.586953163146973	7.098214626312256	-2.8297080993652344
.	28	12	0	5	1	1	2.9857442378997803	5.5401482582092285	1.5580663681030273
one	28	13	0	5	1	3	25.875417709350586	0.16667278110980988	5.373475477099419
was	28	14	0	5	1	3	5.924862384796143	6.96293306350708	-6.79626028239727
:	28	15	0	5	1	1	11.934603691101074	7.956364154815674	-0.9934310913085938
oven	28	16	1	5	1	4	23.814226150512695	4.645127296447754	3.31123685836792
,	28	17	1	5	1	1	3.0177760124206543	7.587929725646973	-2.9428024291992188
patient	28	18	1	5	1	7	16.452213287353516	7.985039710998535	-0.3971099853515625
,	28	19	1	5	1	1	0.9400599598884583	4.5118727684021	3.4731669425964355
daughter	28	20	1	5	1	8	14.849425315856934	6.471070289611816	-1.9591975212097168
,	28	21	1	5	1	1	0.7024621963500977	2.3900299072265625	4.081040382385254
bubble	28	22	1	5	1	6	14.08828067779541	6.889617443084717	-4.499587535858154
,	28	23	1	5	1	1	0.7681716084480286	3.8226380348205566	3.06697940826416
colour	28	24	1	5	1	6	11.553473472595215	7.869471549987793	-4.046833515167236
.	28	25	1	5	1	1	6.8982744216918945	2.825669527053833	5.04380202293396
and	28	26	2	5	1	3	21.661376953125	0.07436411827802658	2.7513054087758064
the	28	27	2	5	1	3	2.7394089698791504	6.518570899963379	-6.444206781685352
other	28	28	2	5	1	5	5.458919048309326	9.961994171142578	-3.443423271179199
:	28	29	2	5	1	1	7.303704738616943	8.925965309143066	1.0360288619995117
writing	28	30	3	5	1	7	13.271690368652344	6.747064590454102	2.178900718688965
,	28	31	3	5	1	1	3.3689467906951904	6.733792304992676	0.013272285461425781
pocket	28	32	3	5	1	6	15.007366180419922	6.831363677978516	-0.09757137298583984
,	28	33	3	5	1	1	2.293738842010498	6.161240577697754	0.6701231002807617
training	28	34	3	5	1	8	13.38949203491211	6.954305171966553	-0.7930645942687988
,	28	35	3	5	1	1	0.5955225825309753	2.601871967315674	4.352433204650879
circuit	28	36	3	5	1	7	18.64274024963379	8.158198356628418	-5.556326389312744
,	28	37	3	5	1	1	1.926897644996643	6.211268901824951	1.9469294548034668
cousin	28	38	3	5	1	6	17.362836837768555	7.96300745010376	-1.7517385482788086
.	28	39	3	5	1	1	7.640103340148926	3.931750535964966	4.031256914138794
before	29	0	0	5	1	6	10.510743141174316	7.3336076736450195	0.0
the	29	1	0	5	1	3	1.3516240119934082	5.0294013023376465	2.304206371307373
meeting	29	2	0	5	1	7	9.76176929473877	8.512018203735352	-3.482616901397705
,	29	3	0	5	1	1	1.3793230056762695	4.450833797454834	4.061184406280518
<unk>	29	4	0	5	1	5	1.5797295570373535	4.693855285644531	-0.24302148818969727
wrote	29	5	0	5	1	5	6.7452545166015625	7.437475681304932	-2.7436203956604004
down	29	6	0	5	1	4	12.359661102294922	5.054750919342041	2.3827247619628906
the	29	7	0	5	1	3	2.0881338119506836	5.478602886199951	-0.42385196685791016
following	29	8	0	5	1	9	8.708403587341309	9.597563743591309	-4.118960857391357
lists	29	9	0	5	1	5	9.607193946838379	8.287297248840332	1.3102664947509766
of	29	10	0	5	1	2	2.7516086101531982	4.2685065269470215	4.0187907218933105
words	29	11	0	5	1	5	8.586953163146973	7.098214626312256	-2.8297080993652344
.	29	12	0	5	1	1	2.9857442378997803	5.5401482582092285	1.5580663681030273
one	29	13	0	5	1	3	25.875417709350586	0.16667278110980988	5.373475477099419
was	29	14	0	5	1	3	5.924862384796143	6.96293306350708	-6.79626028239727
:	29	15	0	5	1	1	11.934603691101074	7.956364154815674	-0.9934310913085938
village	29	16	1	5	1	7	18.628448486328125	4.645127296447754	3.31123685836792
,	29	17	1	5	1	1	5.655844211578369	8.273659706115723	-3.6285324096679688
shipping	29	18	1	5	1	8	13.537432670593262	8.957000732421875	-0.6833410263061523
,	29	19	1	5	1	1	0.41275718808174133	2.0472474098205566	6.909753322601318
beauty	29	20	1	5	1	6	12.63960075378418	5.170778274536133	-3.123530864715576
,	29	21	1	5	1	1	0.5129724740982056	1.52358877658844	3.647189497947693
football	29	22	1	5	1	8	10.844199180603027	6.381573677062988	-4.857984900474548
,	29	23	1	5	1	1	0.31404104828834534	1.2809957265853882	5.1005779504776
merit	29	24	1	5	1	5	14.553468704223633	6.633719444274902	-5.352723717689514
.	29	25	1	5	1	1	9.558685302734375	1.1764181852340698	5.4573012590408325
and	29	26	2	5	1	3	20.07157325744629	0.0918637365102768	1.084554448723793
the	29	27	2	5	1	3	2.8811357021331787	6.808459281921387	-6.71659554541111
other	29	28	2	5	1	5	5.438350677490234	9.553513526916504	-2.745054244995117
:	29	29	2	5	1	1	7.8133864402771	9.285294532775879	0.268218994140625
dragon	29	30	3	5	1	6	16.34010124206543	6.734945297241211	2.550349235534668
,	29	31	3	5	1	1	3.465090036392212	6.989837646484375	-0.25489234924316406
pillow	29	32	3	5	1	6	19.58179473876953	7.004787921905518	-0.014950275421142578
,	29	33	3	5	1	1	1.5167614221572876	5.953366756439209	1.0514211654663086
aspect	29	34	3	5	1	6	19.457374572753906	6.705367565155029	-0.7520008087158203
,	29	35	3	5	1	1	0.715139627456665	2.537606954574585	4.167760610580444
chairman	29	36	3	5	1	8	17.679723739624023	7.901150703430176	-5.363543748855591
,	29	37	3	5	1	1	1.5454365015029907	2.756415367126465	5.144735336303711
marble	29	38	3	5	1	6	14.618379592895508	6.841335773468018	-4.084920406341553
.	29	39	3	5	1	1	7.287817001342773	3.9294121265411377	2.91192364692688
before	30	0	0	5	1	6	10.510743141174316	7.3336076736450195	0.0
the	30	1	0	5	1	3	1.3516240119934082	5.0294013023376465	2.304206371307373
meeting	30	2	0	5	1	7	9.76176929473877	8.512018203735352	-3.482616901397705
,	30	3	0	5	1	1	1.3793230056762695	4.450833797454834	4.061184406280518
<unk>	30	4	0	5	1	5	1.5797295570373535	4.693855285644531	-0.24302148818969727
wrote	30	5	0	5	1	5	6.7452545166015625	7.437475681304932	-2.7436203956604004
down	30	6	0	5	1	4	12.359661102294922	5.054750919342041	2.3827247619628906
the	30	7	0	5	1	3	2.0881338119506836	5.478602886199951	-0.42385196685791016
following	30	8	0	5	1	9	8.708403587341309	9.597563743591309	-4.118960857391357
lists	30	9	0	5	1	5	9.607193946838379	8.287297248840332	1.3102664947509766
of	30	10	0	5	1	2	2.7516086101531982	4.2685065269470215	4.0187907218933105
words	30	11	0	5	1	5	8.586953163146973	7.098214626312256	-2.8297080993652344
.	30	12	0	5	1	1	2.9857442378997803	5.5401482582092285	1.5580663681030273
one	30	13	0	5	1	3	25.875417709350586	0.16667278110980988	5.373475477099419
was	30	14	0	5	1	3	5.924862384796143	6.96293306350708	-6.79626028239727
:	30	15	0	5	1	1	11.934603691101074	7.956364154815674	-0.9934310913085938
county	30	16	1	5	1	6	17.45623207092285	4.645127296447754	3.31123685836792
,	30	17	1	5	1	1	4.797989368438721	8.515947341918945	-3.8708200454711914
muscle	30	18	1	5	1	6	20.604066848754883	7.085430145263672	1.4305171966552734
,	30	19	1	5	1	1	1.1186037063598633	4.994976997375488	2.0904531478881836
vapor	30	20	1	5	1	5	18.27042007446289	7.640071868896484	-2.645094871520996
,	30	21	1	5	1	1	0.4421968460083008	2.040940523147583	5.599131345748901
shepherd	30	22	1	5	1	8	16.034908294677734	8.165496826171875	-6.124556303024292
,	30	23	1	5	1	1	0.3639443814754486	1.6230316162109375	6.5424652099609375
sickness	30	24	1	5	1	8	15.696611404418945	7.222871780395508	-5.59984016418457
.	30	25	1	5	1	1	7.546692848205566	1.5521531105041504	5.670718669891357
and	30	26	2	5	1	3	20.51319694519043	0.06482991576194763	1.4873231947422028
the	30	27	2	5	1	3	2.835768699645996	6.86070442199707	-6.795874506235123
other	30	28	2	5	1	5	4.945562839508057	10.000399589538574	-3.139695167541504
:	30	29	2	5	1	1	8.257288932800293	8.949865341186523	1.0505342483520508
island	30	30	3	5	1	6	16.02326774597168	6.580833435058594	2.3690319061279297
,	30	31	3	5	1	1	3.0192015171051025	7.48028564453125	-0.8994522094726562
theory	30	32	3	5	1	6	14.729313850402832	6.187272548675537	1.293013095855713
,	30	33	3	5	1	1	0.6732004880905151	2.5402181148529053	3.647054433822632
person	30	34	3	5	1	6	13.528671264648438	8.38468074798584	-5.844462633132935
,	30	35	3	5	1	1	1.698201060295105	5.367733478546143	3.0169472694396973
season	30	36	3	5	1	6	18.21399688720703	8.597379684448242	-3.2296462059020996
,	30	37	3	5	1	1	1.3030134439468384	4.9873270988464355	3.6100525856018066
supper	30	38	3	5	1	6	20.52904510498047	8.295110702514648	-3.307783603668213
.	30	39	3	5	1	1	7.263763427734375	2.35787034034729	5.937240362167358
before	31	0	0	5	1	6	10.510743141174316	7.3336076736450195	0.0
the	31	1	0	5	1	3	1.3516240119934082	5.0294013023376465	2.304206371307373
meeting	31	2	0	5	1	7	9.76176929473877	8.512018203735352	-3.482616901397705
,	31	3	0	5	1	1	1.3793230056762695	4.450833797454834	4.061184406280518
<unk>	31	4	0	5	1	5	1.5797295570373535	4.693855285644531	-0.24302148818969727
wrote	31	5	0	5	1	5	6.7452545166015625	7.437475681304932	-2.7436203956604004
down	31	6	0	5	1	4	12.359661102294922	5.054750919342041	2.3827247619628906
the	31	7	0	5	1	3	2.0881338119506836	5.478602886199951	-0.42385196685791016
following	31	8	0	5	1	9	8.708403587341309	9.597563743591309	-4.118960857391357
lists	31	9	0	5	1	5	9.607193946838379	8.287297248840332	1.3102664947509766
of	31	10	0	5	1	2	2.7516086101531982	4.2685065269470215	4.0187907218933105
words	31	11	0	5	1	5	8.586953163146973	7.098214626312256	-2.8297080993652344
.	31	12	0	5	1	1	2.9857442378997803	5.5401482582092285	1.5580663681030273
one	31	13	0	5	1	3	25.875417709350586	0.16667278110980988	5.373475477099419
was	31	14	0	5	1	3	5.924862384796143	6.96293306350708	-6.79626028239727
:	31	15	0	5	1	1	11.934603691101074	7.956364154815674	-0.9934310913085938
iron	31	16	1	5	1	4	15.533929824829102	4.645127296447754	3.31123685836792
,	31	17	1	5	1	1	3.7927064895629883	6.681179046630859	-2.0360517501831055
onion	31	18	1	5	1	5	15.21987247467041	8.171956062316895	-1.4907770156860352
,	31	19	1	5	1	1	0.5781569480895996	2.6205952167510986	5.551360845565796
opera	31	20	1	5	1	5	20.17171287536621	6.030179977416992	-3.4095847606658936
,	31	21	1	5	1	1	0.31778478622436523	1.694614291191101	4.335565686225891
attack	31	22	1	5	1	6	18.022850036621094	5.917386531829834	-4.222772240638733
,	31	23	1	5	1	1	0.6872954964637756	3.3352668285369873	2.5821197032928467
prison	31	24	1	5	1	6	17.074316024780273	6.287746906280518	-2.9524800777435303
.	31	25	1	5	1	1	8.548551559448242	6.079618453979492	0.2081284523010254
and	31	26	2	5	1	3	20.476022720336914	0.10109405219554901	5.978524401783943
the	31	27	2	5	1	3	3.309546709060669	5.815692901611328	-5.714598849415779
other	31	28	2	5	1	5	5.7619194984436035	9.6432466506958	-3.8275537490844727
:	31	29	2	5	1	1	7.989136219024658	9.194513320922852	0.4487333297729492
orange	31	30	3	5	1	6	14.849065780639648	6.604864120483398	2.589649200439453
,	31	31	3	5	1	1	1.8744206428527832	6.0487961769104	0.556067943572998
letter	31	32	3	5	1	6	15.686639785766602	6.115111351013184	-0.0663151741027832
,	31	33	3	5	1	1	2.4766595363616943	5.480742454528809	0.634368896484375
acid	31	34	3	5	1	4	15.319355010986328	6.516820907592773	-1.0360784530639648
,	31	35	3	5	1	1	2.502664804458618	7.441085338592529	-0.9242644309997559
stocking	31	36	3	5	1	8	19.615604400634766	7.386247158050537	0.05483818054199219
,	31	37	3	5	1	1	0.8717558979988098	3.7701241970062256	3.6161229610443115
olive	31	38	3	5	1	5	12.018952369689941	6.896690845489502	-3.1265666484832764
.	31	39	3	5	1	1	7.582798957824707	5.798022270202637	1.0986685752868652
before	32	0	0	5	1	6	10.510743141174316	7.3336076736450195	0.0
the	32	1	0	5	1	3	1.3516240119934082	5.0294013023376465	2.304206371307373
meeting	32	2	0	5	1	7	9.76176929473877	8.512018203735352	-3.482616901397705
,	32	3	0	5	1	1	1.3793230056762695	4.450833797454834	4.061184406280518
<unk>	32	4	0	5	1	5	1.5797295570373535	4.693855285644531	-0.24302148818969727
wrote	32	5	0	5	1	5	6.7452545166015625	7.437475681304932	-2.7436203956604004
down	32	6	0	5	1	4	12.359661102294922	5.054750919342041	2.3827247619628906
the	32	7	0	5	1	3	2.0881338119506836	5.478602886199951	-0.42385196685791016
following	32	8	0	5	1	9	8.708403587341309	9.597563743591309	-4.118960857391357
lists	32	9	0	5	1	5	9.607193946838379	8.287297248840332	1.3102664947509766
of	32	10	0	5	1	2	2.7516086101531982	4.2685065269470215	4.0187907218933105
words	32	11	0	5	1	5	8.586953163146973	7.098214626312256	-2.8297080993652344
.	32	12	0	5	1	1	2.9857442378997803	5.5401482582092285	1.5580663681030273
one	32	13	0	5	1	3	25.875417709350586	0.16667278110980988	5.373475477099419
was	32	14	0	5	1	3	5.924862384796143	6.96293306350708	-6.79626028239727
:	32	15	0	5	1	1	11.934603691101074	7.956364154815674	-0.9934310913085938
blanket	32	16	1	5	1	7	20.935720443725586	4.645127296447754	3.31123685836792
,	32	17	1	5	1	1	3.6260857582092285	7.998278617858887	-3.353151321411133
marriage	32	18	1	5	1	8	12.287945747375488	8.429409980773926	-0.43113136291503906
,	32	19	1	5	1	1	0.6091015934944153	2.8024182319641113	5.6269917488098145
ticket	32	20	1	5	1	6	14.945117950439453	6.685919284820557	-3.8835010528564453
,	32	21	1	5	1	1	1.3857637643814087	5.488753318786621	1.1971659660339355
baby	32	22	1	5	1	4	13.919554710388184	8.333283424377441	-2.8445301055908203
,	32	23	1	5	1	1	0.8275026082992554	4.037339687347412	4.295943737030029
treasure	32	24	1	5	1	8	10.377948760986328	7.848297595977783	-3.810957908630371
.	32	25	1	5	1	1	7.457268714904785	3.219625234603882	4.628672361373901
and	32	26	2	5	1	3	19.691505432128906	0.14160622656345367	3.078019008040428
the	32	27	2	5	1	3	3.020967721939087	7.232965469360352	-7.091359242796898
other	32	28	2	5	1	5	5.499394416809082	9.983189582824707	-2.7502241134643555
:	32	29	2	5	1	1	6.8265814781188965	9.179211616516113	0.8039779663085938
motor	32	30	3	5	1	5	16.715999603271484	7.059410572052002	2.1198010444641113
,	32	31	3	5	1	1	4.56054162979126	9.646150588989258	-2.586740016937256
lawyer	32	32	3	5	1	6	15.735237121582031	9.575094223022461	0.07105636596679688
,	32	33	3	5	1	1	0.3797740340232849	1.3838701248168945	8.191224098205566
powder	32	34	3	5	1	6	16.277099609375	7.11728048324585	-5.733410358428955
,	32	35	3	5	1	1	0.43398523330688477	2.4125001430511475	4.704780340194702
habit	32	36	3	5	1	5	13.598196029663086	7.032879829406738	-4.620379686355591
,	32	37	3	5	1	1	0.47861066460609436	1.8993514776229858	5.133528351783752
mountain	32	38	3	5	1	8	11.979791641235352	7.973496913909912	-6.074145436286926
.	32	39	3	5	1	1	8.604045867919922	7.7513813972473145	0.22211551666259766
before	33	0	0	5	1	6	10.510743141174316	7.3336076736450195	0.0
the	33	1	0	5	1	3	1.3516240119934082	5.0294013023376465	2.304206371307373
meeting	33	2	0	5	1	7	9.76176929473877	8.512018203735352	-3.482616901397705
,	33	3	0	5	1	1	1.3793230056762695	4.450833797454834	4.061184406280518
<unk>	33	4	0	5	1	5	1.5797295570373535	4.693855285644531	-0.24302148818969727
wrote	33	5	0	5	1	5	6.7452545166015625	7.437475681304932	-2.7436203956604004
down	33	6	0	5	1	4	12.359661102294922	5.054750919342041	2.3827247619628906
the	33	7	0	5	1	3	2.0881338119506836	5.478602886199951	-0.42385196685791016
following	33	8	0	5	1	9	8.708403587341309	9.597563743591309	-4.118960857391357
lists	33	9	0	5	1	5	9.607193946838379	8.287297248840332	1.3102664947509766
of	33	10	0	5	1	2	2.7516086101531982	4.2685065269470215	4.0187907218933105
words	33	11	0	5	1	5	8.586953163146973	7.098214626312256	-2.8297080993652344
.	33	12	0	5	1	1	2.9857442378997803	5.5401482582092285	1.5580663681030273
one	33	13	0	5	1	3	25.875417709350586	0.16667278110980988	5.373475477099419
was	33	14	0	5	1	3	5.924862384796143	6.96293306350708	-6.79626028239727
:	33	15	0	5	1	1	11.934603691101074	7.956364154815674	-0.9934310913085938
summer	33	16	1	5	1	6	15.946861267089844	4.645127296447754	3.31123685836792
,	33	17	1	5	1	1	3.647136688232422	7.797868728637695	-3.1527414321899414
bottom	33	18	1	5	1	6	14.771472930908203	7.8734450340271	-0.0755763053894043
,	33	19	1	5	1	1	1.3519372940063477	4.266483783721924	3.606961250305176
meaning	33	20	1	5	1	7	15.12330436706543	7.755009174346924	-3.488525390625
,	33	21	1	5	1	1	1.8765206336975098	5.271896839141846	2.483112335205078
campaign	33	22	1	5	1	8	17.18597412109375	6.986496448516846	-1.714599609375
,	33	23	1	5	1	1	1.2772514820098877	5.127453804016113	1.8590426445007324
voyage	33	24	1	5	1	6	15.246570587158203	6.9775543212890625	-1.8501005172729492
.	33	25	1	5	1	1	6.561910629272461	2.849464178085327	4.128090143203735
and	33	26	2	5	1	3	20.202871322631836	0.09257682412862778	2.7568873539566994
the	33	27	2	5	1	3	2.519458055496216	6.453708171844482	-6.361131347715855
other	33	28	2	5	1	5	5.608653545379639	9.932788848876953	-3.4790806770324707
:	33	29	2	5	1	1	7.797884464263916	9.06437873840332	0.8684101104736328
acre	33	30	3	5	1	4	19.583351135253906	6.692132949829102	2.3722457885742188
,	33	31	3	5	1	1	2.7263119220733643	6.435482978820801	0.2566499710083008
fortune	33	32	3	5	1	7	15.6829195022583	6.447417736053467	-0.011934757232666016
,	33	33	3	5	1	1	1.2926888465881348	4.876430988311768	1.5709867477416992
motive	33	34	3	5	1	6	19.0933895111084	7.102668762207031	-2.2262377738952637
,	33	35	3	5	1	1	0.8646670579910278	3.6533496379852295	3.4493191242218018
question	33	36	3	5	1	8	15.018695831298828	7.1047773361206055	-3.451427698135376
,	33	37	3	5	1	1	1.1688828468322754	4.382339954376221	2.7224373817443848
service	33	38	3	5	1	7	9.996282577514648	8.071703910827637	-3.689363956451416
.	33	39	3	5	1	1	4.643744945526123	4.182608127593994	3.8890957832336426
before	34	0	0	5	1	6	10.510743141174316	7.3336076736450195	0.0
the	34	1	0	5	1	3	1.3516240119934082	5.0294013023376465	2.304206371307373
meeting	34	2	0	5	1	7	9.76176929473877	8.512018203735352	-3.482616901397705
,	34	3	0	5	1	1	1.3793230056762695	4.450833797454834	4.061184406280518
<unk>	34	4	0	5	1	5	1.5797295570373535	4.693855285644531	-0.24302148818969727
wrote	34	5	0	5	1	5	6.7452545166015625	7.437475681304932	-2.7436203956604004
down	34	6	0	5	1	4	12.359661102294922	5.054750919342041	2.3827247619628906
the	34	7	0	5	1	3	2.0881338119506836	5.478602886199951	-0.42385196685791016
following	34	8	0	5	1	9	8.708403587341309	9.597563743591309	-4.118960857391357
lists	34	9	0	5	1	5	9.607193946838379	8.287297248840332	1.3102664947509766
of	34	10	0	5	1	2	2.7516086101531982	4.2685065269470215	4.0187907218933105
words	34	11	0	5	1	5	8.586953163146973	7.098214626312256	-2.8297080993652344
.	34	12	0	5	1	1	2.9857442378997803	5.5401482582092285	1.5580663681030273
one	34	13	0	5	1	3	25.875417709350586	0.16667278110980988	5.373475477099419
was	34	14	0	5	1	3	5.924862384796143	6.96293306350708	-6.79626028239727
:	34	15	0	5	1	1	11.934603691101074	7.956364154815674	-0.9934310913085938
effort	34	16	1	5	1	6	20.497026443481445	4.645127296447754	3.31123685836792
,	34	17	1	5	1	1	4.60676908493042	5.451193332672119	-0.8060660362243652
province	34	18	1	5	1	8	18.443910598754883	8.786259651184082	-3.335066318511963
,	34	19	1	5	1	1	1.754273772239685	5.506362438201904	3.2798972129821777
parcel	34	20	1	5	1	6	17.730663299560547	6.629350662231445	-1.122988224029541
,	34	21	1	5	1	1	0.5827214121818542	2.004794120788574	4.624556541442871
temple	34	22	1	5	1	6	15.845695495605469	6.002154350280762	-3.9973602294921875
,	34	23	1	5	1	1	1.7815625667572021	6.846415996551514	-0.844261646270752
river	34	24	1	5	1	5	9.66754150390625	6.860885143280029	-0.014469146728515625
.	34	25	1	5	1	1	9.331110000610352	4.8340840339660645	2.026801109313965
and	34	26	2	5	1	3	18.112648010253906	0.06891502439975739	4.765169009566307
the	34	27	2	5	1	3	3.0228850841522217	7.561575889587402	-7.492660865187645
other	34	28	2	5	1	5	5.1961822509765625	9.955257415771484	-2.393681526184082
:	34	29	2	5	1	1	8.532514572143555	9.231955528259277	0.723301887512207
effort	34	30	3	5	1	6	17.7480411529541	6.987813472747803	2.2441420555114746
,	34	31	3	5	1	1	3.6449496746063232	5.3538899421691895	1.6339235305786133
province	34	32	3	5	1	8	16.9119873046875	9.508352279663086	-4.1544623374938965
,	34	33	3	5	1	1	1.3652749061584473	4.831974506378174	4.676377773284912
parcel	34	34	3	5	1	6	16.90478515625	6.998703479766846	-2.166728973388672
,	34	35	3	5	1	1	0.5617431402206421	2.0147945880889893	4.9839088916778564
temple	34	36	3	5	1	6	14.092103958129883	6.395535945892334	-4.380741357803345
,	34	37	3	5	1	1	1.5858633518218994	6.2713494300842285	0.12418651580810547
river	34	38	3	5	1	5	8.442558288574219	6.695036888122559	-0.4236874580383301
.	34	39	3	5	1	1	9.154722213745117	4.315156936645508	2.379879951477051
before	35	0	0	5	1	6	10.510743141174316	7.3336076736450195	0.0
the	35	1	0	5	1	3	1.3516240119934082	5.0294013023376465	2.304206371307373
meeting	35	2	0	5	1	7	9.76176929473877	8.512018203735352	-3.482616901397705
,	35	3	0	5	1	1	1.3793230056762695	4.450833797454834	4.061184406280518
<unk>	35	4	0	5	1	5	1.5797295570373535	4.693855285644531	-0.24302148818969727
wrote	35	5	0	5	1	5	6.7452545166015625	7.437475681304932	-2.7436203956604004
down	35	6	0	5	1	4	12.359661102294922	5.054750919342041	2.3827247619628906
the	35	7	0	5	1	3	2.0881338119506836	5.478602886199951	-0.42385196685791016
following	35	8	0	5	1	9	8.708403587341309	9.597563743591309	-4.118960857391357
lists	35	9	0	5	1	5	9.607193946838379	8.287297248840332	1.3102664947509766
of	35	10	0	5	1	2	2.7516086101531982	4.2685065269470215	4.0187907218933105
words	35	11	0	5	1	5	8.586953163146973	7.098214626312256	-2.8297080993652344
.	35	12	0	5	1	1	2.9857442378997803	5.5401482582092285	1.5580663681030273
one	35	13	0	5	1	3	25.875417709350586	0.16667278110980988	5.373475477099419
was	35	14	0	5	1	3	5.924862384796143	6.96293306350708	-6.79626028239727
:	35	15	0	5	1	1	11.934603691101074	7.956364154815674	-0.9934310913085938
acre	35	16	1	5	1	4	20.633544921875	4.645127296447754	3.31123685836792
,	35	17	1	5	1	1	3.1330933570861816	6.189602375030518	-1.5444750785827637
fortune	35	18	1	5	1	7	15.213254928588867	6.458707332611084	-0.2691049575805664
,	35	19	1	5	1	1	1.6066581010818481	5.313358783721924	1.1453485488891602
motive	35	20	1	5	1	6	18.936458587646484	6.193892478942871	-0.8805336952209473
,	35	21	1	5	1	1	1.0748169422149658	4.295729160308838	1.8981633186340332
question	35	22	1	5	1	8	14.864300727844238	6.177748203277588	-1.88201904296875
,	35	23	1	5	1	1	1.1389410495758057	4.458492755889893	1.7192554473876953
service	35	24	1	5	1	7	10.768791198730469	7.285972595214844	-2.827479839324951
.	35	25	1	5	1	1	4.994208812713623	4.12735652923584	3.158616065979004
and	35	26	2	5	1	3	19.343345642089844	0.3854973614215851	3.7418591678142548
the	35	27	2	5	1	3	2.9773876667022705	6.736211776733398	-6.350714415311813
other	35	28	2	5	1	5	5.380706787109375	9.795478820800781	-3.059267044067383
:	35	29	2	5	1	1	6.959368705749512	8.878192901611328	0.9172859191894531
summer	35	30	3	5	1	6	15.141765594482422	6.8980584144592285	1.9801344871520996
,	35	31	3	5	1	1	3.2390525341033936	8.219925880432129	-1.3218674659729004
bottom	35	32	3	5	1	6	15.64111042022705	8.316953659057617	-0.09702777862548828
,	35	33	3	5	1	1	1.5812584161758423	4.971370697021484	3.345582962036133
meaning	35	34	3	5	1	7	13.868304252624512	7.800903797149658	-2.829533100128174
,	35	35	3	5	1	1	2.032221794128418	5.550965309143066	2.249938488006592
campaign	35	36	3	5	1	8	16.890766143798828	8.1033296585083	-2.5523643493652344
,	35	37	3	5	1	1	1.3568910360336304	4.8246283531188965	3.2787013053894043
voyage	35	38	3	5	1	6	13.993212699890137	8.500532150268555	-3.675903797149658
.	35	39	3	5	1	1	4.612067699432373	3.1959662437438965	5.304565906524658
before	36	0	0	5	1	6	10.510743141174316	7.3336076736450195	0.0
the	36	1	0	5	1	3	1.3516240119934082	5.0294013023376465	2.304206371307373
meeting	36	2	0	5	1	7	9.76176929473877	8.512018203735352	-3.482616901397705
,	36	3	0	5	1	1	1.3793230056762695	4.450833797454834	4.061184406280518
<unk>	36	4	0	5	1	5	1.5797295570373535	4.693855285644531	-0.24302148818969727
wrote	36	5	0	5	1	5	6.7452545166015625	7.437475681304932	-2.7436203956604004
down	36	6	0	5	1	4	12.359661102294922	5.054750919342041	2.3827247619628906
the	36	7	0	5	1	3	2.0881338119506836	5.478602886199951	-0.42385196685791016
following	36	8	0	5	1	9	8.708403587341309	9.597563743591309	-4.118960857391357
lists	36	9	0	5	1	5	9.607193946838379	8.287297248840332	1.3102664947509766
of	36	10	0	5	1	2	2.7516086101531982	4.2685065269470215	4.0187907218933105
words	36	11	0	5	1	5	8.586953163146973	7.098214626312256	-2.8297080993652344
.	36	12	0	5	1	1	2.9857442378997803	5.5401482582092285	1.5580663681030273
one	36	13	0	5	1	3	25.875417709350586	0.16667278110980988	5.373475477099419
was	36	14	0	5	1	3	5.924862384796143	6.96293306350708	-6.79626028239727
:	36	15	0	5	1	1	11.934603691101074	7.956364154815674	-0.9934310913085938
motor	36	16	1	5	1	5	20.92457389831543	4.645127296447754	3.31123685836792
,	36	17	1	5	1	1	4.860280513763428	9.171504974365234	-4.5263776779174805
lawyer	36	18	1	5	1	6	15.520710945129395	9.624125480651855	-0.4526205062866211
,	36	19	1	5	1	1	0.46043264865875244	1.420007348060608	8.204118132591248
powder	36	20	1	5	1	6	16.136232376098633	4.821221828460693	-3.4012144804000854
,	36	21	1	5	1	1	0.37965402007102966	1.8434761762619019	2.9777456521987915
habit	36	22	1	5	1	5	14.664594650268555	5.535811901092529	-3.6923357248306274
,	36	23	1	5	1	1	0.43107032775878906	1.5386155843734741	3.997196316719055
mountain	36	24	1	5	1	8	12.98408317565918	5.992354393005371	-4.453738808631897
.	36	25	1	5	1	1	9.73568344116211	6.440215587615967	-0.4478611946105957
and	36	26	2	5	1	3	19.485708236694336	0.12420747429132462	6.316008113324642
the	36	27	2	5	1	3	3.173372983932495	7.332118034362793	-7.207910560071468
other	36	28	2	5	1	5	4.948150634765625	10.075000762939453	-2.74288272857666
:	36	29	2	5	1	1	7.62460994720459	9.202198028564453	0.872802734375
blanket	36	30	3	5	1	7	18.468822479248047	6.917797088623047	2.2844009399414062
,	36	31	3	5	1	1	2.617588520050049	7.702816009521484	-0.7850189208984375
marriage	36	32	3	5	1	8	12.478280067443848	8.841256141662598	-1.1384401321411133
,	36	33	3	5	1	1	0.5410170555114746	2.2504689693450928	6.590787172317505
ticket	36	34	3	5	1	6	14.100485801696777	7.2131547927856445	-4.962685823440552
