,token,trialID,positionID,subtok,surp,ispunct,prefix,prompt,list_len,stimID,second_list
31, the,2,5,5,1.3516381978988647,False,1,1,5,3,control
32, waters,2,6,6,5.60629940032959,False,1,1,5,3,control
33, of,2,7,7,2.334246873855591,False,1,1,5,3,control
34, the,2,8,8,1.147021770477295,False,1,1,5,3,control
35, great,2,9,9,6.272134780883789,False,1,1,5,3,control
36, sea,2,10,10,2.442309856414795,False,1,1,5,3,control
37,.,2,11,-1,1.7365984916687012,True,1,1,5,3,control
38, It,2,12,11,2.130110025405884,False,1,1,5,3,control
39, calls,2,13,12,3.409759998321533,False,1,1,5,3,control
40, to,2,14,13,2.4458916187286377,False,1,1,5,3,control
41, man,2,15,14,7.144266605377197,False,1,1,5,3,control
42, continually,2,16,15,10.539963722229004,False,1,1,5,3,control
43,.,2,17,-1,2.224296808242798,True,1,1,5,3,control
44, When,2,18,16,4.118676662445068,False,1,1,5,3,control
45, she,2,19,17,5.976161956787109,False,1,1,5,3,control
46, got,2,20,18,7.9640607833862305,False,1,1,5,3,control
47, back,2,21,19,3.2416982650756836,False,1,1,5,3,control
48,",",2,22,-1,1.8617594242095947,True,1,1,5,3,control
49, she,2,23,20,1.114937663078308,False,1,1,5,3,control
50, read,2,24,21,5.184999465942383,False,1,1,5,3,control
51, the,2,25,22,1.5477360486984253,False,1,1,5,3,control
52, list,2,26,23,2.180382490158081,False,1,1,5,3,control
53, again,2,27,24,3.3422985076904297,False,1,1,5,3,control
54,:,2,28,-1,2.604555368423462,True,1,1,5,3,control
55, fly,3,0,1,7.525454521179199,False,1,1,5,3,control
56,",",3,1,-1,1.2183836698532104,True,1,1,5,3,control
57, ant,3,2,2,8.952285766601562,False,1,1,5,3,control
58,",",3,3,-1,1.9094974994659424,True,1,1,5,3,control
59, bee,3,4,3,7.116720199584961,False,1,1,5,3,control
60,",",3,5,-1,0.22477072477340698,True,1,1,5,3,control
61, mosquito,3,6,4,7.416289329528809,False,1,1,5,3,control
62,",",3,7,-1,0.12565696239471436,True,1,1,5,3,control
63, spider,3,8,5,5.43808126449585,False,1,1,5,3,control
64,.,3,9,-1,2.2803165912628174,True,1,1,5,3,control
65,<|endoftext|>,3,10,-2,5.81297492980957,False,1,1,5,3,control
0,<|endoftext|>,0,0,-2,nan,False,1,1,5,4,control
1, Before,0,1,1,12.528407096862793,False,1,1,5,4,control
2, the,0,2,2,2.4726693630218506,False,1,1,5,4,control
3, meeting,0,3,3,6.759095191955566,False,1,1,5,4,control
4,",",0,4,-1,0.9914171695709229,True,1,1,5,4,control
5, Mary,0,5,4,8.550304412841797,False,1,1,5,4,control
6, wrote,0,6,5,6.019630432128906,False,1,1,5,4,control
7, down,0,7,6,4.496373653411865,False,1,1,5,4,control
8, the,0,8,7,1.2372602224349976,False,1,1,5,4,control
9, following,0,9,8,4.111538410186768,False,1,1,5,4,control
10, list,0,10,9,4.3674235343933105,False,1,1,5,4,control
11, of,0,11,10,0.19381344318389893,False,1,1,5,4,control
12, words,0,12,11,5.889780521392822,False,1,1,5,4,control
13,:,0,13,-1,1.3915541172027588,True,1,1,5,4,control
14, rob,1,0,1,12.253327369689941,False,1,1,5,4,control
15,in,1,1,1,2.389284610748291,False,1,1,5,4,control
16,",",1,2,-1,1.0901949405670166,True,1,1,5,4,control
17, sp,1,3,2,6.792693138122559,False,1,1,5,4,control
18,arrow,1,4,2,1.179173469543457,False,1,1,5,4,control
19,",",1,5,-1,0.0899936631321907,True,1,1,5,4,control
20, her,1,6,3,7.7856903076171875,False,1,1,5,4,control
21,on,1,7,3,1.2746832370758057,False,1,1,5,4,control
22,",",1,8,-1,0.14099471271038055,True,1,1,5,4,control
23, eagle,1,9,4,5.057392597198486,False,1,1,5,4,control
24,",",1,10,-1,0.1378249228000641,True,1,1,5,4,control
25, crow,1,11,5,5.009839057922363,False,1,1,5,4,control
26,.,1,12,-1,3.854391098022461,True,1,1,5,4,control
27,There,2,0,0,10.93692684173584,False,1,1,5,4,control
28, is,2,1,1,2.329758644104004,False,1,1,5,4,control
29, a,2,2,2,1.5939767360687256,False,1,1,5,4,control
30, voice,2,3,3,8.672896385192871,False,1,1,5,4,control
31, in,2,4,4,1.2348241806030273,False,1,1,5,4,control
32, the,2,5,5,0.9032049179077148,False,1,1,5,4,control
33, waters,2,6,6,7.51020622253418,False,1,1,5,4,control
34, of,2,7,7,2.314387321472168,False,1,1,5,4,control
35, the,2,8,8,0.7712547779083252,False,1,1,5,4,control
36, great,2,9,9,6.24388313293457,False,1,1,5,4,control
37, sea,2,10,10,2.3819451332092285,False,1,1,5,4,control
38,.,2,11,-1,2.1663060188293457,True,1,1,5,4,control
39, It,2,12,11,2.596930980682373,False,1,1,5,4,control
40, calls,2,13,12,2.9733738899230957,False,1,1,5,4,control
41, to,2,14,13,2.286266803741455,False,1,1,5,4,control
42, man,2,15,14,6.907824516296387,False,1,1,5,4,control
43, continually,2,16,15,9.51016616821289,False,1,1,5,4,control
44,.,2,17,-1,1.896270990371704,True,1,1,5,4,control
45, When,2,18,16,4.137698173522949,False,1,1,5,4,control
46, she,2,19,17,6.058203220367432,False,1,1,5,4,control
47, got,2,20,18,7.151901721954346,False,1,1,5,4,control
48, back,2,21,19,3.5056395530700684,False,1,1,5,4,control
49,",",2,22,-1,1.7192198038101196,True,1,1,5,4,control
50, she,2,23,20,1.1349067687988281,False,1,1,5,4,control
51, read,2,24,21,5.227066993713379,False,1,1,5,4,control
52, the,2,25,22,1.532880425453186,False,1,1,5,4,control
53, list,2,26,23,2.914945125579834,False,1,1,5,4,control
54, again,2,27,24,3.343583106994629,False,1,1,5,4,control
55,:,2,28,-1,2.3186168670654297,True,1,1,5,4,control
56, log,3,0,1,9.603777885437012,False,1,1,5,4,control
57,",",3,1,-1,0.301718533039093,True,1,1,5,4,control
58, cat,3,2,2,4.988347053527832,False,1,1,5,4,control
59,",",3,3,-1,0.6227677464485168,True,1,1,5,4,control
60, horse,3,4,3,4.614025115966797,False,1,1,5,4,control
61,",",3,5,-1,0.09837276488542557,True,1,1,5,4,control
62, cow,3,6,4,4.188082695007324,False,1,1,5,4,control
63,",",3,7,-1,0.09640632569789886,True,1,1,5,4,control
64, lion,3,8,5,5.713164329528809,False,1,1,5,4,control
65,.,3,9,-1,2.273360252380371,True,1,1,5,4,control
66,<|endoftext|>,3,10,-2,5.501246452331543,False,1,1,5,4,control
0,<|endoftext|>,0,0,-2,nan,False,1,1,5,5,control
1, Before,0,1,1,12.528407096862793,False,1,1,5,5,control
2, the,0,2,2,2.4726693630218506,False,1,1,5,5,control
3, meeting,0,3,3,6.759095191955566,False,1,1,5,5,control
4,",",0,4,-1,0.9914171695709229,True,1,1,5,5,control
5, Mary,0,5,4,8.550304412841797,False,1,1,5,5,control
6, wrote,0,6,5,6.019630432128906,False,1,1,5,5,control
7, down,0,7,6,4.496373653411865,False,1,1,5,5,control
8, the,0,8,7,1.2372602224349976,False,1,1,5,5,control
9, following,0,9,8,4.111538410186768,False,1,1,5,5,control
10, list,0,10,9,4.3674235343933105,False,1,1,5,5,control
11, of,0,11,10,0.19381344318389893,False,1,1,5,5,control
12, words,0,12,11,5.889780521392822,False,1,1,5,5,control
13,:,0,13,-1,1.3915541172027588,True,1,1,5,5,control
14, apple,1,0,1,11.40364933013916,False,1,1,5,5,control
15,",",1,1,-1,0.9844260811805725,True,1,1,5,5,control
16, pear,1,2,2,4.991515159606934,False,1,1,5,5,control
17,",",1,3,-1,0.08136355131864548,True,1,1,5,5,control
18, banana,1,4,3,4.507816314697266,False,1,1,5,5,control
19,",",1,5,-1,0.1392465978860855,True,1,1,5,5,control
20, peach,1,6,4,3.9203062057495117,False,1,1,5,5,control
21,",",1,7,-1,0.13957780599594116,True,1,1,5,5,control
22, grape,1,8,5,3.3899898529052734,False,1,1,5,5,control
23,.,1,9,-1,5.093622207641602,True,1,1,5,5,control
24,There,2,0,0,10.88306999206543,False,1,1,5,5,control
25, is,2,1,1,2.4011778831481934,False,1,1,5,5,control
26, a,2,2,2,1.6220026016235352,False,1,1,5,5,control
27, voice,2,3,3,8.827003479003906,False,1,1,5,5,control
28, in,2,4,4,1.1459696292877197,False,1,1,5,5,control
29, the,2,5,5,1.6322661638259888,False,1,1,5,5,control
30, waters,2,6,6,8.911123275756836,False,1,1,5,5,control
31, of,2,7,7,2.0542993545532227,False,1,1,5,5,control
32, the,2,8,8,1.1426914930343628,False,1,1,5,5,control
33, great,2,9,9,7.025700092315674,False,1,1,5,5,control
34, sea,2,10,10,2.824636936187744,False,1,1,5,5,control
35,.,2,11,-1,1.881866455078125,True,1,1,5,5,control
36, It,2,12,11,2.2023322582244873,False,1,1,5,5,control
37, calls,2,13,12,3.157461404800415,False,1,1,5,5,control
38, to,2,14,13,2.4965665340423584,False,1,1,5,5,control
39, man,2,15,14,7.417288780212402,False,1,1,5,5,control
40, continually,2,16,15,9.666464805603027,False,1,1,5,5,control
41,.,2,17,-1,1.98966646194458,True,1,1,5,5,control
42, When,2,18,16,4.14755392074585,False,1,1,5,5,control
43, she,2,19,17,6.116477966308594,False,1,1,5,5,control
44, got,2,20,18,7.017995834350586,False,1,1,5,5,control
45, back,2,21,19,3.3158719539642334,False,1,1,5,5,control
46,",",2,22,-1,1.8784769773483276,True,1,1,5,5,control
47, she,2,23,20,1.112856149673462,False,1,1,5,5,control
48, read,2,24,21,4.865001201629639,False,1,1,5,5,control
49, the,2,25,22,1.5412232875823975,False,1,1,5,5,control
50, list,2,26,23,2.747441530227661,False,1,1,5,5,control
51, again,2,27,24,3.0765044689178467,False,1,1,5,5,control
52,:,2,28,-1,2.516745090484619,True,1,1,5,5,control
53, murder,3,0,1,11.541731834411621,False,1,1,5,5,control
54,",",3,1,-1,0.23861956596374512,True,1,1,5,5,control
55, rape,3,2,2,2.527175188064575,False,1,1,5,5,control
56,",",3,3,-1,0.06662003695964813,True,1,1,5,5,control
57, robbery,3,4,3,3.2432003021240234,False,1,1,5,5,control
58,",",3,5,-1,0.14276748895645142,True,1,1,5,5,control
59, theft,3,6,4,3.55478572845459,False,1,1,5,5,control
60,",",3,7,-1,0.18952849507331848,True,1,1,5,5,control
61, assault,3,8,5,4.787689208984375,False,1,1,5,5,control
62,.,3,9,-1,1.6738779544830322,True,1,1,5,5,control
63,<|endoftext|>,3,10,-2,6.085613250732422,False,1,1,5,5,control
0,<|endoftext|>,0,0,-2,nan,False,1,1,7,1,control
1, Before,0,1,1,12.528407096862793,False,1,1,7,1,control
2, the,0,2,2,2.4726693630218506,False,1,1,7,1,control
3, meeting,0,3,3,6.759095191955566,False,1,1,7,1,control
4,",",0,4,-1,0.9914171695709229,True,1,1,7,1,control
5, Mary,0,5,4,8.550304412841797,False,1,1,7,1,control
6, wrote,0,6,5,6.019630432128906,False,1,1,7,1,control
7, down,0,7,6,4.496373653411865,False,1,1,7,1,control
8, the,0,8,7,1.2372602224349976,False,1,1,7,1,control
9, following,0,9,8,4.111538410186768,False,1,1,7,1,control
10, list,0,10,9,4.3674235343933105,False,1,1,7,1,control
11, of,0,11,10,0.19381344318389893,False,1,1,7,1,control
12, words,0,12,11,5.889780521392822,False,1,1,7,1,control
13,:,0,13,-1,1.3915541172027588,True,1,1,7,1,control
14, window,1,0,1,12.726151466369629,False,1,1,7,1,control
15,",",1,1,-1,1.0239530801773071,True,1,1,7,1,control
16, door,1,2,2,3.5542385578155518,False,1,1,7,1,control
17,",",1,3,-1,0.1568254977464676,True,1,1,7,1,control
18, roof,1,4,3,5.674091339111328,False,1,1,7,1,control
19,",",1,5,-1,0.15485818684101105,True,1,1,7,1,control
20, wall,1,6,4,4.273303985595703,False,1,1,7,1,control
21,",",1,7,-1,0.18875069916248322,True,1,1,7,1,control
22, floor,1,8,5,2.986845016479492,False,1,1,7,1,control
23,",",1,9,-1,0.1767134964466095,True,1,1,7,1,control
24, ceiling,1,10,6,2.6824378967285156,False,1,1,7,1,control
25,",",1,11,-1,0.180795356631279,True,1,1,7,1,control
26, room,1,12,7,6.193118095397949,False,1,1,7,1,control
27,.,1,13,-1,2.095763683319092,True,1,1,7,1,control
28,There,2,0,0,11.105109214782715,False,1,1,7,1,control
29, is,2,1,1,2.5984835624694824,False,1,1,7,1,control
30, a,2,2,2,1.662330985069275,False,1,1,7,1,control
31, voice,2,3,3,9.10066032409668,False,1,1,7,1,control
32, in,2,4,4,1.1589741706848145,False,1,1,7,1,control
33, the,2,5,5,1.3435074090957642,False,1,1,7,1,control
34, waters,2,6,6,10.257966041564941,False,1,1,7,1,control
35, of,2,7,7,2.314056158065796,False,1,1,7,1,control
36, the,2,8,8,1.222222089767456,False,1,1,7,1,control
37, great,2,9,9,6.95341157913208,False,1,1,7,1,control
38, sea,2,10,10,3.0548954010009766,False,1,1,7,1,control
39,.,2,11,-1,1.8034231662750244,True,1,1,7,1,control
40, It,2,12,11,2.2778031826019287,False,1,1,7,1,control
41, calls,2,13,12,3.274991273880005,False,1,1,7,1,control
42, to,2,14,13,2.2675883769989014,False,1,1,7,1,control
43, man,2,15,14,7.438987731933594,False,1,1,7,1,control
44, continually,2,16,15,10.000738143920898,False,1,1,7,1,control
45,.,2,17,-1,2.0260009765625,True,1,1,7,1,control
46, When,2,18,16,4.211784362792969,False,1,1,7,1,control
47, she,2,19,17,6.074195861816406,False,1,1,7,1,control
48, got,2,20,18,6.512725830078125,False,1,1,7,1,control
49, back,2,21,19,3.3180980682373047,False,1,1,7,1,control
50,",",2,22,-1,1.7905421257019043,True,1,1,7,1,control
51, she,2,23,20,1.115206003189087,False,1,1,7,1,control
52, read,2,24,21,4.76915168762207,False,1,1,7,1,control
53, the,2,25,22,1.514126181602478,False,1,1,7,1,control
54, list,2,26,23,2.5744693279266357,False,1,1,7,1,control
55, again,2,27,24,3.07600736618042,False,1,1,7,1,control
56,:,2,28,-1,2.3379015922546387,True,1,1,7,1,control
57, cotton,3,0,1,11.434646606445312,False,1,1,7,1,control
58,",",3,1,-1,0.8512566089630127,True,1,1,7,1,control
59, wool,3,2,2,3.346230983734131,False,1,1,7,1,control
60,",",3,3,-1,0.06327546387910843,True,1,1,7,1,control
61, silk,3,4,3,2.5568079948425293,False,1,1,7,1,control
62,",",3,5,-1,0.12714652717113495,True,1,1,7,1,control
63, ray,3,6,4,6.698302268981934,False,1,1,7,1,control
64,on,3,7,4,0.08268536627292633,False,1,1,7,1,control
65,",",3,8,-1,0.23245446383953094,True,1,1,7,1,control
66, linen,3,9,5,3.198992967605591,False,1,1,7,1,control
67,",",3,10,-1,0.25001654028892517,True,1,1,7,1,control
68, sat,3,11,6,7.099383354187012,False,1,1,7,1,control
69,in,3,12,6,0.04883121699094772,False,1,1,7,1,control
70,",",3,13,-1,0.26547789573669434,True,1,1,7,1,control
71, velvet,3,14,7,4.199705123901367,False,1,1,7,1,control
72,.,3,15,-1,1.7672603130340576,True,1,1,7,1,control
73,<|endoftext|>,3,16,-2,6.169774532318115,False,1,1,7,1,control
0,<|endoftext|>,0,0,-2,nan,False,1,1,7,2,control
1, Before,0,1,1,12.528407096862793,False,1,1,7,2,control
2, the,0,2,2,2.4726693630218506,False,1,1,7,2,control
3, meeting,0,3,3,6.759095191955566,False,1,1,7,2,control
4,",",0,4,-1,0.9914171695709229,True,1,1,7,2,control
5, Mary,0,5,4,8.550304412841797,False,1,1,7,2,control
6, wrote,0,6,5,6.019630432128906,False,1,1,7,2,control
7, down,0,7,6,4.496373653411865,False,1,1,7,2,control
8, the,0,8,7,1.2372602224349976,False,1,1,7,2,control
9, following,0,9,8,4.111538410186768,False,1,1,7,2,control
10, list,0,10,9,4.3674235343933105,False,1,1,7,2,control
11, of,0,11,10,0.19381344318389893,False,1,1,7,2,control
12, words,0,12,11,5.889780521392822,False,1,1,7,2,control
13,:,0,13,-1,1.3915541172027588,True,1,1,7,2,control
14, leg,1,0,1,12.512513160705566,False,1,1,7,2,control
15,",",1,1,-1,1.834148645401001,True,1,1,7,2,control
16, arms,1,2,2,6.776742935180664,False,1,1,7,2,control
17,",",1,3,-1,0.10344083607196808,True,1,1,7,2,control
18, head,1,4,3,4.029552459716797,False,1,1,7,2,control
19,",",1,5,-1,0.14968064427375793,True,1,1,7,2,control
20, eye,1,6,4,4.961529731750488,False,1,1,7,2,control
21,",",1,7,-1,0.12884046137332916,True,1,1,7,2,control
22, foot,1,8,5,3.9116532802581787,False,1,1,7,2,control
23,",",1,9,-1,0.15925200283527374,True,1,1,7,2,control
24, nose,1,10,6,3.1474428176879883,False,1,1,7,2,control
25,",",1,11,-1,0.10882725566625595,True,1,1,7,2,control
26, finger,1,12,7,5.584097385406494,False,1,1,7,2,control
27,.,1,13,-1,2.906019687652588,True,1,1,7,2,control
28,There,2,0,0,11.081180572509766,False,1,1,7,2,control
29, is,2,1,1,2.395035743713379,False,1,1,7,2,control
30, a,2,2,2,1.6831668615341187,False,1,1,7,2,control
31, voice,2,3,3,8.727560997009277,False,1,1,7,2,control
32, in,2,4,4,1.1840983629226685,False,1,1,7,2,control
33, the,2,5,5,1.2775018215179443,False,1,1,7,2,control
34, waters,2,6,6,8.927566528320312,False,1,1,7,2,control
35, of,2,7,7,2.5386557579040527,False,1,1,7,2,control
36, the,2,8,8,1.1452686786651611,False,1,1,7,2,control
37, great,2,9,9,6.580991744995117,False,1,1,7,2,control
38, sea,2,10,10,2.2981607913970947,False,1,1,7,2,control
39,.,2,11,-1,1.9558205604553223,True,1,1,7,2,control
40, It,2,12,11,2.155740737915039,False,1,1,7,2,control
41, calls,2,13,12,3.2806661128997803,False,1,1,7,2,control
42, to,2,14,13,2.3658626079559326,False,1,1,7,2,control
43, man,2,15,14,6.8358635902404785,False,1,1,7,2,control
44, continually,2,16,15,9.623810768127441,False,1,1,7,2,control
45,.,2,17,-1,2.159283399581909,True,1,1,7,2,control
46, When,2,18,16,4.066885471343994,False,1,1,7,2,control
47, she,2,19,17,6.439090251922607,False,1,1,7,2,control
48, got,2,20,18,7.2205915451049805,False,1,1,7,2,control
49, back,2,21,19,3.4152090549468994,False,1,1,7,2,control
50,",",2,22,-1,1.8274335861206055,True,1,1,7,2,control
51, she,2,23,20,1.1942906379699707,False,1,1,7,2,control
52, read,2,24,21,4.968173027038574,False,1,1,7,2,control
53, the,2,25,22,1.5370742082595825,False,1,1,7,2,control
54, list,2,26,23,2.8027234077453613,False,1,1,7,2,control
55, again,2,27,24,3.4440855979919434,False,1,1,7,2,control
56,:,2,28,-1,2.4776320457458496,True,1,1,7,2,control
57, blue,3,0,1,8.41082763671875,False,1,1,7,2,control
58,",",3,1,-1,0.7862086296081543,True,1,1,7,2,control
59, red,3,2,2,2.108795642852783,False,1,1,7,2,control
60,",",3,3,-1,0.03903164342045784,True,1,1,7,2,control
61, green,3,4,3,1.3023149967193604,False,1,1,7,2,control
62,",",3,5,-1,0.09422405064105988,True,1,1,7,2,control
63, yellow,3,6,4,1.1785287857055664,False,1,1,7,2,control
64,",",3,7,-1,0.20193500816822052,True,1,1,7,2,control
65, black,3,8,5,3.4069082736968994,False,1,1,7,2,control
66,",",3,9,-1,0.2614133059978485,True,1,1,7,2,control
67, purple,3,10,6,3.1558144092559814,False,1,1,7,2,control
68,",",3,11,-1,0.1884877234697342,True,1,1,7,2,control
69, white,3,12,7,2.1724753379821777,False,1,1,7,2,control
70,.,3,13,-1,1.7288578748703003,True,1,1,7,2,control
71,<|endoftext|>,3,14,-2,5.9670305252075195,False,1,1,7,2,control
0,<|endoftext|>,0,0,-2,nan,False,1,1,7,3,control
1, Before,0,1,1,12.528407096862793,False,1,1,7,3,control
2, the,0,2,2,2.4726693630218506,False,1,1,7,3,control
3, meeting,0,3,3,6.759095191955566,False,1,1,7,3,control
4,",",0,4,-1,0.9914171695709229,True,1,1,7,3,control
5, Mary,0,5,4,8.550304412841797,False,1,1,7,3,control
6, wrote,0,6,5,6.019630432128906,False,1,1,7,3,control
7, down,0,7,6,4.496373653411865,False,1,1,7,3,control
8, the,0,8,7,1.2372602224349976,False,1,1,7,3,control
9, following,0,9,8,4.111538410186768,False,1,1,7,3,control
10, list,0,10,9,4.3674235343933105,False,1,1,7,3,control
11, of,0,11,10,0.19381344318389893,False,1,1,7,3,control
12, words,0,12,11,5.889780521392822,False,1,1,7,3,control
13,:,0,13,-1,1.3915541172027588,True,1,1,7,3,control
14, sail,1,0,1,13.109341621398926,False,1,1,7,3,control
15,boat,1,1,1,3.1491873264312744,False,1,1,7,3,control
16,",",1,2,-1,0.7098559737205505,True,1,1,7,3,control
17, destroyer,1,3,2,7.337685585021973,False,1,1,7,3,control
18,",",1,4,-1,0.08284525573253632,True,1,1,7,3,control
19, battles,1,5,3,5.584854602813721,False,1,1,7,3,control
20,hip,1,6,3,0.0016945539973676205,False,1,1,7,3,control
21,",",1,7,-1,0.1391996145248413,True,1,1,7,3,control
22, cruiser,1,8,4,2.838001012802124,False,1,1,7,3,control
23,",",1,9,-1,0.11623264104127884,True,1,1,7,3,control
24, submarine,1,10,5,4.29527473449707,False,1,1,7,3,control
25,",",1,11,-1,0.14923633635044098,True,1,1,7,3,control
26, yacht,1,12,6,7.083065986633301,False,1,1,7,3,control
27,",",1,13,-1,0.17043329775333405,True,1,1,7,3,control
28, canoe,1,14,7,7.188238143920898,False,1,1,7,3,control
29,.,1,15,-1,2.968737840652466,True,1,1,7,3,control
30,There,2,0,0,11.237573623657227,False,1,1,7,3,control
31, is,2,1,1,2.2918660640716553,False,1,1,7,3,control
32, a,2,2,2,1.6220651865005493,False,1,1,7,3,control
33, voice,2,3,3,9.317193031311035,False,1,1,7,3,control
34, in,2,4,4,1.117491364479065,False,1,1,7,3,control
35, the,2,5,5,1.2710169553756714,False,1,1,7,3,control
36, waters,2,6,6,5.329820156097412,False,1,1,7,3,control
37, of,2,7,7,2.29947566986084,False,1,1,7,3,control
38, the,2,8,8,1.130989670753479,False,1,1,7,3,control
39, great,2,9,9,6.247725486755371,False,1,1,7,3,control
40, sea,2,10,10,2.4817380905151367,False,1,1,7,3,control
41,.,2,11,-1,1.7981295585632324,True,1,1,7,3,control
42, It,2,12,11,2.1230199337005615,False,1,1,7,3,control
43, calls,2,13,12,3.3920602798461914,False,1,1,7,3,control
44, to,2,14,13,2.401106834411621,False,1,1,7,3,control
45, man,2,15,14,7.132906436920166,False,1,1,7,3,control
46, continually,2,16,15,10.501947402954102,False,1,1,7,3,control
47,.,2,17,-1,2.2258012294769287,True,1,1,7,3,control
48, When,2,18,16,4.0943732261657715,False,1,1,7,3,control
49, she,2,19,17,6.02141809463501,False,1,1,7,3,control
50, got,2,20,18,7.998958587646484,False,1,1,7,3,control
51, back,2,21,19,3.1945602893829346,False,1,1,7,3,control
52,",",2,22,-1,1.8657355308532715,True,1,1,7,3,control
53, she,2,23,20,1.1445616483688354,False,1,1,7,3,control
54, read,2,24,21,5.184948921203613,False,1,1,7,3,control
55, the,2,25,22,1.5368274450302124,False,1,1,7,3,control
56, list,2,26,23,2.1121931076049805,False,1,1,7,3,control
57, again,2,27,24,3.354686737060547,False,1,1,7,3,control
58,:,2,28,-1,2.568147659301758,True,1,1,7,3,control
59, fly,3,0,1,7.547914028167725,False,1,1,7,3,control
60,",",3,1,-1,1.1030712127685547,True,1,1,7,3,control
61, ant,3,2,2,9.027254104614258,False,1,1,7,3,control
62,",",3,3,-1,2.0381240844726562,True,1,1,7,3,control
63, bee,3,4,3,6.721107482910156,False,1,1,7,3,control
64,",",3,5,-1,0.17620128393173218,True,1,1,7,3,control
65, mosquito,3,6,4,7.512091636657715,False,1,1,7,3,control
66,",",3,7,-1,0.09778560698032379,True,1,1,7,3,control
67, spider,3,8,5,5.454026699066162,False,1,1,7,3,control
68,",",3,9,-1,0.14402662217617035,True,1,1,7,3,control
69, beetle,3,10,6,5.2021589279174805,False,1,1,7,3,control
70,",",3,11,-1,0.11636858433485031,True,1,1,7,3,control
71, was,3,12,7,7.7264018058776855,False,1,1,7,3,control
72,p,3,13,7,0.12863293290138245,False,1,1,7,3,control
73,.,3,14,-1,2.926496982574463,True,1,1,7,3,control
74,<|endoftext|>,3,15,-2,5.995767593383789,False,1,1,7,3,control
0,<|endoftext|>,0,0,-2,nan,False,1,1,7,4,control
1, Before,0,1,1,12.528407096862793,False,1,1,7,4,control
2, the,0,2,2,2.4726693630218506,False,1,1,7,4,control
3, meeting,0,3,3,6.759095191955566,False,1,1,7,4,control
4,",",0,4,-1,0.9914171695709229,True,1,1,7,4,control
5, Mary,0,5,4,8.550304412841797,False,1,1,7,4,control
6, wrote,0,6,5,6.019630432128906,False,1,1,7,4,control
7, down,0,7,6,4.496373653411865,False,1,1,7,4,control
8, the,0,8,7,1.2372602224349976,False,1,1,7,4,control
9, following,0,9,8,4.111538410186768,False,1,1,7,4,control
10, list,0,10,9,4.3674235343933105,False,1,1,7,4,control
11, of,0,11,10,0.19381344318389893,False,1,1,7,4,control
12, words,0,12,11,5.889780521392822,False,1,1,7,4,control
13,:,0,13,-1,1.3915541172027588,True,1,1,7,4,control
14, rob,1,0,1,12.253327369689941,False,1,1,7,4,control
15,in,1,1,1,2.389284610748291,False,1,1,7,4,control
16,",",1,2,-1,1.0901949405670166,True,1,1,7,4,control
17, sp,1,3,2,6.792693138122559,False,1,1,7,4,control
18,arrow,1,4,2,1.179173469543457,False,1,1,7,4,control
19,",",1,5,-1,0.0899936631321907,True,1,1,7,4,control
20, her,1,6,3,7.7856903076171875,False,1,1,7,4,control
21,on,1,7,3,1.2746832370758057,False,1,1,7,4,control
22,",",1,8,-1,0.14099471271038055,True,1,1,7,4,control
23, eagle,1,9,4,5.057392597198486,False,1,1,7,4,control
24,",",1,10,-1,0.1378249228000641,True,1,1,7,4,control
25, crow,1,11,5,5.009839057922363,False,1,1,7,4,control
26,",",1,12,-1,0.12124734371900558,True,1,1,7,4,control
27, hawk,1,13,6,3.832615375518799,False,1,1,7,4,control
28,",",1,14,-1,0.09558304399251938,True,1,1,7,4,control
29, par,1,15,7,5.988786220550537,False,1,1,7,4,control
30,rot,1,16,7,0.22905902564525604,False,1,1,7,4,control
31,.,1,17,-1,4.194696426391602,True,1,1,7,4,control
32,There,2,0,0,11.016660690307617,False,1,1,7,4,control
33, is,2,1,1,2.3987748622894287,False,1,1,7,4,control
34, a,2,2,2,1.6045976877212524,False,1,1,7,4,control
35, voice,2,3,3,8.812808990478516,False,1,1,7,4,control
36, in,2,4,4,1.2122528553009033,False,1,1,7,4,control
37, the,2,5,5,0.9008485078811646,False,1,1,7,4,control
38, waters,2,6,6,7.649631500244141,False,1,1,7,4,control
39, of,2,7,7,2.1985936164855957,False,1,1,7,4,control
40, the,2,8,8,0.8000759482383728,False,1,1,7,4,control
41, great,2,9,9,6.341723442077637,False,1,1,7,4,control
42, sea,2,10,10,2.5276296138763428,False,1,1,7,4,control
43,.,2,11,-1,2.3070592880249023,True,1,1,7,4,control
44, It,2,12,11,2.5126874446868896,False,1,1,7,4,control
45, calls,2,13,12,2.862238883972168,False,1,1,7,4,control
46, to,2,14,13,2.2258453369140625,False,1,1,7,4,control
47, man,2,15,14,6.869272708892822,False,1,1,7,4,control
48, continually,2,16,15,9.546289443969727,False,1,1,7,4,control
49,.,2,17,-1,1.8985486030578613,True,1,1,7,4,control
50, When,2,18,16,4.086101531982422,False,1,1,7,4,control
51, she,2,19,17,6.179964065551758,False,1,1,7,4,control
52, got,2,20,18,7.1432318687438965,False,1,1,7,4,control
53, back,2,21,19,3.4614100456237793,False,1,1,7,4,control
54,",",2,22,-1,1.7404918670654297,True,1,1,7,4,control
55, she,2,23,20,1.157963752746582,False,1,1,7,4,control
56, read,2,24,21,5.249640464782715,False,1,1,7,4,control
57, the,2,25,22,1.5062991380691528,False,1,1,7,4,control
58, list,2,26,23,2.7493250370025635,False,1,1,7,4,control
